desc,valor,metraje,url,lat,lng,dormitorios,barrio,barrio_ine,cod_barrio_ine,valor_metro
Más de 4 dormitorios en Pocitos,590000,292,https://www.gallito.com.uy/hermosa-casa-de-estilo-en-venta-en-lo-mejor-de-pocitos-inmuebles-19102020,,,Más de 4 dormitorios,Pocitos,Pocitos,8.0,2020.5479452054794
4 Dormitorios en Carrasco,590000,433,https://www.gallito.com.uy/excelente-propuesta-inmuebles-18449015,,,4 Dormitorios,Carrasco,Carrasco,14.0,1362.5866050808313
Más de 4 dormitorios en Carrasco,590000,274,https://www.gallito.com.uy/lebutt-chalet-de-tejas-con-gran-estilo-inmuebles-18035071,,,Más de 4 dormitorios,Carrasco,Carrasco,14.0,2153.284671532847
3 Dormitorios en Punta Gorda,590000,250,https://www.gallito.com.uy/ideal-familia-o-empresa-inmuebles-19712569,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2360.0
3 Dormitorios en Punta Gorda,590000,350,https://www.gallito.com.uy/venta-casa-3-dormitorios-punta-gorda-inmuebles-19389239,-34.89489,-56.0864,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,1685.7142857142858
3 Dormitorios en Punta Gorda,590000,650,https://www.gallito.com.uy/limite-punta-gordacarrasco-inmuebles-18493439,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,907.6923076923077
4 Dormitorios en Punta Gorda,590000,650,https://www.gallito.com.uy/uss460000-saldo-inmuebles-14595765,,,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,907.6923076923077
Más de 4 dormitorios en Atahualpa,590000,444,https://www.gallito.com.uy/casa-en-venta-ideal-vivienda-o-empresas-inmuebles-13250590,-34.87188,-56.1899,Más de 4 dormitorios,Atahualpa,Atahualpa,43.0,1328.8288288288288
Más de 4 dormitorios en Lezica,590000,696,https://www.gallito.com.uy/casa-reciclada-casa-antigua-en-2-plantas-salon-de-400-m2-inmuebles-16204810,-34.80013,-56.24071,Más de 4 dormitorios,Lezica,"Lezica, Melilla",60.0,847.7011494252873
3 Dormitorios en Carrasco,590000,208,https://www.gallito.com.uy/venta-casa-carrasco-sur-inmuebles-19392904,-34.88551,-56.05439,3 Dormitorios,Carrasco,Carrasco,14.0,2836.5384615384614
4 Dormitorios en Punta Gorda,590000,260,https://www.gallito.com.uy/residencia-pronta-para-entrar-vende-con-mobiliario-inmuebles-13022212,,,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,2269.230769230769
4 Dormitorios en Palermo,590000,350,https://www.gallito.com.uy/venta-casa-palermo-4-dormitorios-piscina-reciclada-inmuebles-18462446,-34.91403,-56.18683,4 Dormitorios,Palermo,Palermo,5.0,1685.7142857142858
3 Dormitorios en Punta Carretas,590000,180,https://www.gallito.com.uy/casa-en-venta-inmuebles-17846799,-34.92048,-56.15338,3 Dormitorios,Punta Carretas,Punta Carretas,7.0,3277.777777777778
3 Dormitorios en Carrasco,590000,481,https://www.gallito.com.uy/irazabal-propiedades-lomas-de-carrasco-inmuebles-11878016,-34.78365,-55.97573,3 Dormitorios,Carrasco,Carrasco,14.0,1226.6112266112266
3 Dormitorios en Carrasco,590000,650,https://www.gallito.com.uy/padron-unico-uss490000-saldo-inmuebles-14245861,,,3 Dormitorios,Carrasco,Carrasco,14.0,907.6923076923077
4 Dormitorios en Punta Gorda,590000,650,https://www.gallito.com.uy/toma-permuta-apartamento-en-malvincarrasco-sur-inmuebles-14596048,,,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,907.6923076923077
4 Dormitorios en Carrasco,590000,270,https://www.gallito.com.uy/venta-casa-carrasco-4dorm-3-baños-p-unico-1159m2-inmuebles-18774719,-34.88639,-56.06607,4 Dormitorios,Carrasco,Carrasco,14.0,2185.185185185185
3 Dormitorios en Punta Carretas,590000,250,https://www.gallito.com.uy/oportunidad-venta-de-hermosa-casa-en-punta-carretas-inmuebles-19544643,-34.91694,-56.15915,3 Dormitorios,Punta Carretas,Punta Carretas,7.0,2360.0
4 Dormitorios en Carrasco Norte,590000,230,https://www.gallito.com.uy/irazabal-propiedades-jardines-de-carrasco-inmuebles-20001630,-34.87378,-56.04238,4 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2565.217391304348
Más de 4 dormitorios en Prado,590000,617,https://www.gallito.com.uy/destacada-propiedad-de-estilo-en-corazon-del-prado-inmuebles-18175283,,,Más de 4 dormitorios,Prado,"Prado, Nueva Savona",39.0,956.2398703403566
3 Dormitorios en Carrasco,590000,206,https://www.gallito.com.uy/moderna-casa-3-dormitorios-servicio-y-jardin-en-carrasco-su-inmuebles-19609882,,,3 Dormitorios,Carrasco,Carrasco,14.0,2864.0776699029125
Más de 4 dormitorios en Palermo,590000,620,https://www.gallito.com.uy/casa-en-venta-inmuebles-19696086,-34.91018,-56.19738,Más de 4 dormitorios,Palermo,Palermo,5.0,951.6129032258065
Más de 4 dormitorios en Prado,590000,700,https://www.gallito.com.uy/casablanca-ideal-empresa-o-3-familias-inmuebles-12472174,-34.86131,-56.18629,Más de 4 dormitorios,Prado,"Prado, Nueva Savona",39.0,842.8571428571429
3 Dormitorios en Carrasco,590000,224,https://www.gallito.com.uy/casa-en-venta-inmuebles-18612388,-34.86437,-56.06792,3 Dormitorios,Carrasco,Carrasco,14.0,2633.9285714285716
3 Dormitorios en Punta Gorda,590000,650,https://www.gallito.com.uy/padron-unico-us460000-saldo-inmuebles-14245870,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,907.6923076923077
3 Dormitorios en Carrasco Norte,590000,230,https://www.gallito.com.uy/casa-en-jardines-de-carrasco-ref-7838-inmuebles-19997418,-34.87134,-56.04156,3 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2565.217391304348
4 Dormitorios en Carrasco,590000,260,https://www.gallito.com.uy/permuta-o-financia-acepta-banco-impecable-inmuebles-14135132,,,4 Dormitorios,Carrasco,Carrasco,14.0,2269.230769230769
3 Dormitorios en Carrasco,590000,210,https://www.gallito.com.uy/al-sur-impecable-1-plta-3-dorm-3-bañ-fondo-moderna-inmuebles-19641162,,,3 Dormitorios,Carrasco,Carrasco,14.0,2809.5238095238096
3 Dormitorios en Carrasco,590000,208,https://www.gallito.com.uy/minimalista-en-el-corazãn-de-carrasco-inmuebles-19655555,,,3 Dormitorios,Carrasco,Carrasco,14.0,2836.5384615384614
4 Dormitorios en Carrasco,590000,260,https://www.gallito.com.uy/escucha-propuestasposible-permuta-inmuebles-12844885,,,4 Dormitorios,Carrasco,Carrasco,14.0,2269.230769230769
Más de 4 dormitorios en Parque Batlle,590000,292,https://www.gallito.com.uy/ideal-parking-o-clinica-prox-sanatorio-inmuebles-12699632,-34.89968,-56.16053,Más de 4 dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2020.5479452054794
4 Dormitorios en Parque Batlle,590000,254,https://www.gallito.com.uy/excelente-propiedad-en-parque-batlle-inmuebles-14645553,-34.90103,-56.15512,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2322.834645669291
Más de 4 dormitorios en Carrasco,590000,218,https://www.gallito.com.uy/gral-santander-y-rivera-inmuebles-14864982,-34.88257,-56.04712,Más de 4 dormitorios,Carrasco,Carrasco,14.0,2706.422018348624
Más de 4 dormitorios en Parque Rodo,590000,382,https://www.gallito.com.uy/parque-rodo-barrio-jardin-ideal-empresa-5-dormitorios-inmuebles-15101304,-34.91157,-56.16443,Más de 4 dormitorios,Parque Rodo,Parque Rodó,6.0,1544.502617801047
Más de 4 dormitorios en Carrasco,590000,340,https://www.gallito.com.uy/casa-en-venta-en-carrasco-ref-1174-inmuebles-18499747,-34.88501,-56.05566,Más de 4 dormitorios,Carrasco,Carrasco,14.0,1735.2941176470588
3 Dormitorios en Carrasco,590000,220,https://www.gallito.com.uy/a-estrenar-en-barrio-los-olivos-inmuebles-17763624,,,3 Dormitorios,Carrasco,Carrasco,14.0,2681.818181818182
Más de 4 dormitorios en Pocitos,590000,382,https://www.gallito.com.uy/casa-espectacular-en-3-niveles-inmuebles-14816027,-34.91159,-56.16514,Más de 4 dormitorios,Pocitos,Pocitos,8.0,1544.502617801047
Más de 4 dormitorios en Palermo,590000,620,https://www.gallito.com.uy/casa-en-venta-inmuebles-19696083,-34.91011,-56.19741,Más de 4 dormitorios,Palermo,Palermo,5.0,951.6129032258065
3 Dormitorios en Carrasco,590000,208,https://www.gallito.com.uy/venta-casa-en-zona-centrica-de-carrasco-inmuebles-19596405,,,3 Dormitorios,Carrasco,Carrasco,14.0,2836.5384615384614
4 Dormitorios en Carrasco,590000,260,https://www.gallito.com.uy/carrasco-sur-inmuebles-18493726,,,4 Dormitorios,Carrasco,Carrasco,14.0,2269.230769230769
4 Dormitorios en Carrasco,595000,320,https://www.gallito.com.uy/sucptagorda-gran-residencia-en-santander-y-rivera-inmuebles-15668580,-34.88268,-56.0471,4 Dormitorios,Carrasco,Carrasco,14.0,1859.375
4 Dormitorios en Pocitos,595000,246,https://www.gallito.com.uy/venta-casa-pocitos-de-4-dormitorio-solano-antuña-y-zudañez-inmuebles-15482388,-34.91312,-56.15006,4 Dormitorios,Pocitos,Pocitos,8.0,2418.6991869918697
Más de 4 dormitorios en Centro,595000,500,https://www.gallito.com.uy/casa-centro-ideal-empresa-inmuebles-14381941,-34.90654,-56.18521,Más de 4 dormitorios,Centro,Centro,2.0,1190.0
Más de 4 dormitorios en Centro,595000,500,https://www.gallito.com.uy/casa-centro-ideal-empresa-inmuebles-14381938,-34.90654,-56.18521,Más de 4 dormitorios,Centro,Centro,2.0,1190.0
Más de 4 dormitorios en Pocitos,595000,250,https://www.gallito.com.uy/venta-casa-pocitos-excelente-libertad-y-vazquez-y-vega-inmuebles-14029445,-34.91124,-56.1622,Más de 4 dormitorios,Pocitos,Pocitos,8.0,2380.0
Más de 4 dormitorios en Pocitos,595000,246,https://www.gallito.com.uy/hermosa-casa-en-3-plantas-inmuebles-19765652,-34.91296,-56.1531,Más de 4 dormitorios,Pocitos,Pocitos,8.0,2418.6991869918697
Más de 4 dormitorios en Parque Batlle,595000,258,https://www.gallito.com.uy/gran-residencia-para-empresa-vivienda-parque-batlle-inmuebles-16326531,,,Más de 4 dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2306.201550387597
Más de 4 dormitorios en Pocitos,595000,245,https://www.gallito.com.uy/estupenda-casa-de-estilo-en-pocitos-inmuebles-19697767,-34.91152,-56.15932,Más de 4 dormitorios,Pocitos,Pocitos,8.0,2428.5714285714284
3 Dormitorios en Punta Gorda,595000,323,https://www.gallito.com.uy/con-mucha-comodiad-excelnte-ubicacion-inmuebles-18521434,-34.89741,-56.07503,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,1842.1052631578948
3 Dormitorios en Puerto Buceo,598000,295,https://www.gallito.com.uy/iza-venta-casa-puerto-buceo-3-dorm-inmuebles-12999911,-34.90996,-56.13496,3 Dormitorios,Puerto Buceo,Buceo,9.0,2027.1186440677966
3 Dormitorios en Carrasco,598000,250,https://www.gallito.com.uy/oportunidad-harwood-prox-gran-chalet-pisos-lapacho-nueva-inmuebles-19191350,,,3 Dormitorios,Carrasco,Carrasco,14.0,2392.0
4 Dormitorios en Puerto Buceo,598000,277,https://www.gallito.com.uy/venta-casa-esquina-en-puertito-de-buceo-inmuebles-18169493,-34.90294,-56.1314,4 Dormitorios,Puerto Buceo,Buceo,9.0,2158.8447653429603
4 Dormitorios en Puerto Buceo,598000,277,https://www.gallito.com.uy/venta-casa-esquina-en-puertito-de-buceo-inmuebles-18145068,-34.90294,-56.1314,4 Dormitorios,Puerto Buceo,Buceo,9.0,2158.8447653429603
Más de 4 dormitorios en Pocitos,599000,650,https://www.gallito.com.uy/magnifica-residencia-proximo-a-club-bohemios-inmuebles-18192804,-34.90658,-56.14918,Más de 4 dormitorios,Pocitos,Pocitos,8.0,921.5384615384615
3 Dormitorios en Carrasco,599000,270,https://www.gallito.com.uy/una-planta-impecable-chalet-centrico-oportunidad-inmuebles-18983854,,,3 Dormitorios,Carrasco,Carrasco,14.0,2218.5185185185187
4 Dormitorios en Punta Carretas,600000,455,https://www.gallito.com.uy/frente-de-13-mts-imagen-empresarial-o-familia-inmuebles-16046507,,,4 Dormitorios,Punta Carretas,Punta Carretas,7.0,1318.6813186813188
3 Dormitorios en Carrasco Norte,600000,180,https://www.gallito.com.uy/alquiler-casas-a-estrenar-en-san-nicolas-inmuebles-17763720,,,3 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,3333.3333333333335
Más de 4 dormitorios en Carrasco,600000,390,https://www.gallito.com.uy/lebutt-excelente-chalet-de-tejas-inmuebles-17864993,,,Más de 4 dormitorios,Carrasco,Carrasco,14.0,1538.4615384615386
Más de 4 dormitorios en Prado,600000,377,https://www.gallito.com.uy/buschental-e-irigoitia-inmuebles-18647497,-34.8644,-56.2055,Más de 4 dormitorios,Prado,"Prado, Nueva Savona",39.0,1591.5119363395224
4 Dormitorios en Punta Gorda,600000,600,https://www.gallito.com.uy/club-nauticopuerto-mulatajusto-a-su-medida-inmuebles-14542821,,,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,1000.0
Más de 4 dormitorios en Pocitos,600000,430,https://www.gallito.com.uy/imperdible-negocio-430m2-const-6-b-nvos-gfondo-inmuebles-16046435,,,Más de 4 dormitorios,Pocitos,Pocitos,8.0,1395.3488372093022
Más de 4 dormitorios en Prado,600000,458,https://www.gallito.com.uy/venta-casa-en-el-corazon-del-prado-inmuebles-19616980,-34.86493,-56.20498,Más de 4 dormitorios,Prado,"Prado, Nueva Savona",39.0,1310.0436681222707
4 Dormitorios en Carrasco,600000,206,https://www.gallito.com.uy/venta-casa-carrasco-4-dormitorios-empresa-o-familia-inmuebles-20097634,-34.88565,-56.05722,4 Dormitorios,Carrasco,Carrasco,14.0,2912.621359223301
3 Dormitorios en Punta Gorda,600000,150,https://www.gallito.com.uy/estrena-para-entrar-inmuebles-14571878,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,4000.0
4 Dormitorios en Pocitos,600000,430,https://www.gallito.com.uy/imperdible-oport-gran-ubicacion-empresa2-flias-inmuebles-16046464,,,4 Dormitorios,Pocitos,Pocitos,8.0,1395.3488372093022
4 Dormitorios en Carrasco,600000,270,https://www.gallito.com.uy/casa-en-carrasco-4-dormitorios-inmuebles-17264793,-34.88558,-56.06624,4 Dormitorios,Carrasco,Carrasco,14.0,2222.222222222222
3 Dormitorios en Punta Gorda,600000,150,https://www.gallito.com.uy/vivienda-con-comercio-inmuebles-13872030,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,4000.0
Más de 4 dormitorios en Carrasco,600000,225,https://www.gallito.com.uy/casa-carrasco-cinco-dormitorios-y-5-baños-impecable-inmuebles-17742137,-34.89074,-56.06046,Más de 4 dormitorios,Carrasco,Carrasco,14.0,2666.6666666666665
4 Dormitorios en Carrasco Norte,600000,200,https://www.gallito.com.uy/excelente-opcion-sobre-tajes-inmuebles-14067053,,,4 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,3000.0
3 Dormitorios en Atahualpa,600000,500,https://www.gallito.com.uy/casas-en-venta-en-atahualpa-3-dormitorios-jardin-inmuebles-18417957,-34.86015,-56.1912,3 Dormitorios,Atahualpa,Atahualpa,43.0,1200.0
Más de 4 dormitorios en Punta Carretas,600000,430,https://www.gallito.com.uy/para-entrar-empresa-o-flia-muy-espaciosa-inmuebles-16046483,,,Más de 4 dormitorios,Punta Carretas,Punta Carretas,7.0,1395.3488372093022
3 Dormitorios en Aguada,600000,600,https://www.gallito.com.uy/18-de-julio-y-vazquez-inmuebles-19869238,-34.90478,-56.18335,3 Dormitorios,Aguada,Aguada,41.0,1000.0
Más de 4 dormitorios en Prado,600000,458,https://www.gallito.com.uy/venta-casa-en-el-corazon-del-prado-inmuebles-19616911,-34.86493,-56.20498,Más de 4 dormitorios,Prado,"Prado, Nueva Savona",39.0,1310.0436681222707
3 Dormitorios en Punta Gorda,610000,260,https://www.gallito.com.uy/venta-casa-punta-gorda-inmuebles-18414634,-34.89459,-56.07448,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2346.153846153846
4 Dormitorios en Carrasco,610000,370,https://www.gallito.com.uy/casa-en-venta-carrasco-sur-4-dormitorios-inmuebles-19795143,-34.88442,-56.07262,4 Dormitorios,Carrasco,Carrasco,14.0,1648.6486486486488
4 Dormitorios en Carrasco,615000,182,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-con-4-dormitorios-pisci-inmuebles-18011227,-34.89458,-56.06598,4 Dormitorios,Carrasco,Carrasco,14.0,3379.120879120879
4 Dormitorios en Carrasco,615000,182,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-con-4-dormitorios-pisci-inmuebles-18011226,-34.89458,-56.06598,4 Dormitorios,Carrasco,Carrasco,14.0,3379.120879120879
4 Dormitorios en Carrasco,615000,182,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-con-4-dormitorios-pisci-inmuebles-18011225,-34.89458,-56.06598,4 Dormitorios,Carrasco,Carrasco,14.0,3379.120879120879
4 Dormitorios en Otro,615000,190,https://www.gallito.com.uy/venta-con-renta-en-san-nicolas-4-dormitorios-inmuebles-19998362,,,4 Dormitorios,Otro,,,3236.842105263158
4 Dormitorios en Pocitos Nuevo,620000,310,https://www.gallito.com.uy/vistas-exquisitas-tranquila-moderna-negociable-inmuebles-16325945,,,4 Dormitorios,Pocitos Nuevo,Pocitos,8.0,2000.0
4 Dormitorios en Punta Gorda,620000,300,https://www.gallito.com.uy/venta-casa-4-dormitorios-4-baños-piscina-punta-gorda-inmuebles-19310660,-34.89667,-56.07933,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,2066.6666666666665
Más de 4 dormitorios en Carrasco,620000,450,https://www.gallito.com.uy/-inmuebles-12567888,-34.88164,-56.08419,Más de 4 dormitorios,Carrasco,Carrasco,14.0,1377.7777777777778
4 Dormitorios en Carrasco,620000,310,https://www.gallito.com.uy/exquisitas-vistas-al-mar-tranquilidad-y-modernidad-inmuebles-16325435,,,4 Dormitorios,Carrasco,Carrasco,14.0,2000.0
Más de 4 dormitorios en Punta Carretas,620000,300,https://www.gallito.com.uy/venta-casa-5-d-4-b-jardin-fondo-verde-gge-punta-carretas-inmuebles-18288051,-34.92301,-56.15551,Más de 4 dormitorios,Punta Carretas,Punta Carretas,7.0,2066.6666666666665
4 Dormitorios en Punta Gorda,620000,310,https://www.gallito.com.uy/mar-antartico-unicaespecial-exquisitas-vistas-inmuebles-16261864,,,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,2000.0
4 Dormitorios en Carrasco,620000,240,https://www.gallito.com.uy/irazabal-propiedades-lomas-de-carrasco-inmuebles-18294592,-34.78378,-55.97517,4 Dormitorios,Carrasco,Carrasco,14.0,2583.3333333333335
3 Dormitorios en Carrasco,620000,270,https://www.gallito.com.uy/club-naval-nueva-moderna-impecable-inmuebles-18125343,,,3 Dormitorios,Carrasco,Carrasco,14.0,2296.296296296296
Más de 4 dormitorios en Pocitos,620000,456,https://www.gallito.com.uy/casa-de-456-m2-libertad-y-cavia-inmuebles-17241029,,,Más de 4 dormitorios,Pocitos,Pocitos,8.0,1359.6491228070176
4 Dormitorios en Punta Carretas,620000,310,https://www.gallito.com.uy/exquisita-ubicacion-op-casa-frente-mar-inmuebles-16301220,,,4 Dormitorios,Punta Carretas,Punta Carretas,7.0,2000.0
3 Dormitorios en Punta Gorda,620000,310,https://www.gallito.com.uy/gran-oportunidad-frente-mar-tranquilidad-inmuebles-16325385,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2000.0
3 Dormitorios en Carrasco Norte,620000,336,https://www.gallito.com.uy/casa-carrasco-norte-3-dormitorios-servicio-jardin-con-pis-inmuebles-18792527,,,3 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,1845.2380952380952
3 Dormitorios en Carrasco,620000,300,https://www.gallito.com.uy/en-solar-de-1600-mts-proximo-al-centro-de-carrasco-inmuebles-13583321,-34.88557,-56.06356,3 Dormitorios,Carrasco,Carrasco,14.0,2066.6666666666665
4 Dormitorios en Malvin,620000,310,https://www.gallito.com.uy/casa-4-dormitorios-inmuebles-18074939,-34.89475,-56.09922,4 Dormitorios,Malvin,Malvín,11.0,2000.0
4 Dormitorios en Punta Carretas,620000,215,https://www.gallito.com.uy/casa-en-venta-cuatro-dormitorios-en-punta-carretas-inmuebles-18917495,,,4 Dormitorios,Punta Carretas,Punta Carretas,7.0,2883.720930232558
4 Dormitorios en Carrasco,620000,250,https://www.gallito.com.uy/oportunidad-unica-inmuebles-13832500,,,4 Dormitorios,Carrasco,Carrasco,14.0,2480.0
3 Dormitorios en Carrasco,620000,305,https://www.gallito.com.uy/exquisitas-vistas-mar-mar-antartico-tranquilidad-inmuebles-16325440,,,3 Dormitorios,Carrasco,Carrasco,14.0,2032.7868852459017
Más de 4 dormitorios en Pocitos,620000,370,https://www.gallito.com.uy/a-pasos-de-la-embajada-de-españa-gran-casa-ideal-empresa-inmuebles-16304873,-34.9096,-56.15649,Más de 4 dormitorios,Pocitos,Pocitos,8.0,1675.6756756756756
3 Dormitorios en Puerto Buceo,620000,310,https://www.gallito.com.uy/exquisitas-vistas-mar-barquitos-tranquilidad-inmuebles-16325448,,,3 Dormitorios,Puerto Buceo,Buceo,9.0,2000.0
3 Dormitorios en Punta Carretas,620000,310,https://www.gallito.com.uy/mar-antartico-exquisitas-vistas-y-tranquilidad-inmuebles-16325424,,,3 Dormitorios,Punta Carretas,Punta Carretas,7.0,2000.0
3 Dormitorios en Pocitos Nuevo,625000,223,https://www.gallito.com.uy/hermosa-casa-en-pocitos-nuev-jardin-fondo-disfrutable-gge-inmuebles-14291168,,,3 Dormitorios,Pocitos Nuevo,Pocitos,8.0,2802.6905829596412
3 Dormitorios en Punta Gorda,625000,210,https://www.gallito.com.uy/residencia-en-punta-gorda-inmuebles-16205892,-34.88924,-56.08577,3 Dormitorios,Punta Gorda,Punta Gorda,13.0,2976.190476190476
3 Dormitorios en Carrasco,630000,260,https://www.gallito.com.uy/divino-chalet-una-planta-impecable-inmuebles-18029449,,,3 Dormitorios,Carrasco,Carrasco,14.0,2423.076923076923
Más de 4 dormitorios en Carrasco Norte,630000,363,https://www.gallito.com.uy/hermosa-casa-zona-colegios-inmuebles-19843060,,,Más de 4 dormitorios,Carrasco Norte,Carrasco Norte,15.0,1735.5371900826447
4 Dormitorios en Punta Gorda,630000,210,https://www.gallito.com.uy/vendo-casa-en-punta-gorda-4-dormitorios-3-baños-garaje-inmuebles-19852206,-34.89351,-56.06587,4 Dormitorios,Punta Gorda,Punta Gorda,13.0,3000.0
3 Dormitorios en Carrasco,630000,303,https://www.gallito.com.uy/casa-venta-carrasco-inmuebles-12926382,-34.88049,-56.06018,3 Dormitorios,Carrasco,Carrasco,14.0,2079.207920792079
4 Dormitorios en Carrasco,630000,210,https://www.gallito.com.uy/vendo-casa-en-carrasco-4-dormitorios-3-baños-excelente-inmuebles-19852192,,,4 Dormitorios,Carrasco,Carrasco,14.0,3000.0
Más de 4 dormitorios en Parque Rodo,630000,527,https://www.gallito.com.uy/prox-21-y-bv-artigas-inmuebles-19869215,-34.91144,-56.16452,Más de 4 dormitorios,Parque Rodo,Parque Rodó,6.0,1195.4459203036054
3 Dormitorios en Carrasco,630000,225,https://www.gallito.com.uy/casa-en-carrasco-3dormitorios-piscina-barbacoa-inmuebles-17409571,-34.86853,-56.06205,3 Dormitorios,Carrasco,Carrasco,14.0,2800.0
3 Dormitorios en Carrasco,630000,198,https://www.gallito.com.uy/espectacular-casa-en-san-nicolas-jardin-parrillero-inmuebles-16620640,-34.86271,-56.07646,3 Dormitorios,Carrasco,Carrasco,14.0,3181.818181818182
Más de 4 dormitorios en Punta Gorda,630000,300,https://www.gallito.com.uy/muy-proximo-al-nautico-inmuebles-20078789,-34.8967,-56.0659,Más de 4 dormitorios,Punta Gorda,Punta Gorda,13.0,2100.0
3 Dormitorios en Otro,635000,173,https://www.gallito.com.uy/parques-inmuebles-18521270,,,3 Dormitorios,Otro,,,3670.5202312138726
3 Dormitorios en Carrasco,635000,181,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-3-dormitorios-y-servici-inmuebles-19274941,-34.8624,-56.06886,3 Dormitorios,Carrasco,Carrasco,14.0,3508.2872928176794
1 Ambiente en Punta Carretas,635000,246,https://www.gallito.com.uy/venta-casa-punta-carretas-5-dormitorios-inmuebles-20007004,-34.91806,-56.15709,1 Ambiente,Punta Carretas,Punta Carretas,7.0,2581.3008130081303
4 Dormitorios en Prado,640000,360,https://www.gallito.com.uy/ifer&olivera-regidores-y-v-benavidez-inmuebles-17805229,-34.8635,-56.19484,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1777.7777777777778
3 Dormitorios en Carrasco,640000,185,https://www.gallito.com.uy/barrio-san-nicolas-seguridad-amplio-living-inmuebles-16320592,-34.8625,-56.07652,3 Dormitorios,Carrasco,Carrasco,14.0,3459.4594594594596
3 Dormitorios en Parque Batlle,640000,232,https://www.gallito.com.uy/oportunidad-dueño-vende-gran-residencia-inmuebles-19852331,-34.89616,-56.14906,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2758.6206896551726
Más de 4 dormitorios en Carrasco,640000,303,https://www.gallito.com.uy/casa-venta-carrasco-inmuebles-14640167,-34.88049,-56.06018,Más de 4 dormitorios,Carrasco,Carrasco,14.0,2112.2112211221124
Más de 4 dormitorios en Carrasco,640000,303,https://www.gallito.com.uy/casa-venta-carrasco-inmuebles-13795843,-34.88049,-56.06018,Más de 4 dormitorios,Carrasco,Carrasco,14.0,2112.2112211221124
Más de 4 dormitorios en Punta Gorda,640000,290,https://www.gallito.com.uy/para-familia-numerosa-punta-gorda-6-dormitorios-inmuebles-19618258,,,Más de 4 dormitorios,Punta Gorda,Punta Gorda,13.0,2206.896551724138
Más de 4 dormitorios en La Blanqueada,640000,300,https://www.gallito.com.uy/dos-casas-en-ph-gran-terrenos-urquiza-y-cdte-braga-inmuebles-17991145,-34.88514,-56.15803,Más de 4 dormitorios,La Blanqueada,La Blanqueada,47.0,2133.3333333333335
4 Dormitorios en Carrasco,645000,205,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-4-dormitorios-estufa-a-inmuebles-18011248,-34.89458,-56.06598,4 Dormitorios,Carrasco,Carrasco,14.0,3146.3414634146343
4 Dormitorios en Carrasco,645000,205,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-4-dormitorios-estufa-a-inmuebles-18011249,-34.89458,-56.06598,4 Dormitorios,Carrasco,Carrasco,14.0,3146.3414634146343
Más de 4 dormitorios en Malvin,645000,310,https://www.gallito.com.uy/lebutt-chalet-en-impecable-estado-pronta-y-ocupe-inmuebles-19609787,,,Más de 4 dormitorios,Malvin,Malvín,11.0,2080.6451612903224
Más de 4 dormitorios en Malvin,645000,310,https://www.gallito.com.uy/reciclada-4-dor-5-baños-barbacoa-fondo-inmuebles-19611781,-34.88994,-56.10351,Más de 4 dormitorios,Malvin,Malvín,11.0,2080.6451612903224
Más de 4 dormitorios en Carrasco,645000,360,https://www.gallito.com.uy/excelente-casa-en-barrio-privado-carmel-inmuebles-13057714,-34.8004,-55.97846,Más de 4 dormitorios,Carrasco,Carrasco,14.0,1791.6666666666667
4 Dormitorios en Carrasco,645000,205,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-4-dormitorios-estufa-a-inmuebles-18011246,-34.89458,-56.06598,4 Dormitorios,Carrasco,Carrasco,14.0,3146.3414634146343
