desc,valor,metraje,url,lat,lng
3 Dormitorios en Carrasco Norte,U$S 290.000,90.0,https://www.gallito.com.uy/amplia-casa-en-propiedad-horizontal-inmuebles-19635934,-34.87397,-56.06422
3 Dormitorios en Prado,U$S 290.000,125.0,https://www.gallito.com.uy/del-prado-luis-a-de-herrera-inmuebles-16338366,-34.85822,-56.19134
3 Dormitorios en Tres Cruces,U$S 290.000,239.0,https://www.gallito.com.uy/proxima-a-shopping-3-cruces-si-bco-inmuebles-18499581,-34.8907,-56.17177
Más de 4 dormitorios en Aguada,U$S 290.000,300.0,https://www.gallito.com.uy/excelente-2-padrones-juntos-con-salida-a-dos-calles-inmuebles-15055662,,
3 Dormitorios en Jacinto Vera,U$S 290.000,140.0,https://www.gallito.com.uy/vendo-casa-de-3-dormitorios-y-2-baños-en-jacinto-vera-inmuebles-18244277,,
3 Dormitorios en La Blanqueada,U$S 290.000,136.0,https://www.gallito.com.uy/exc-ubicacion-todo-lo-que-busca-1-casa-099240647-094082543-inmuebles-13733977,,
3 Dormitorios en Parque Rodo,U$S 290.000,140.0,https://www.gallito.com.uy/casa-parque-rodo-venta-3-dormitorios-inmuebles-19617004,-34.91654,-56.16503
4 Dormitorios en Cordon,U$S 290.000,214.0,https://www.gallito.com.uy/casa-de-dos-niveles-bello-y-reborati-con-garages-inmuebles-19859219,,
4 Dormitorios en Cordon,U$S 290.000,214.0,https://www.gallito.com.uy/nuevo-ingreso-canelones-pasos-pza-varela-unica-en-precio-inmuebles-19760246,-34.90707,-56.16548
3 Dormitorios en Parque Batlle,U$S 290.000,184.0,https://www.gallito.com.uy/venta-casa-y-2-aptos-en-un-solo-padron-parque-batllle-inmuebles-19985061,-34.89886,-56.13924
2 Dormitorios en Carrasco Norte,U$S 290.000,,https://www.gallito.com.uy/casa-antigua-en-gran-terreno-con-posibilidades-inmuebles-19667176,-34.87706,-56.08894
3 Dormitorios en La Blanqueada,U$S 290.000,160.0,https://www.gallito.com.uy/casa-con-gran-fondo-inmuebles-19914813,-34.88278,-56.14338
3 Dormitorios en La Blanqueada,U$S 290.000,229.0,https://www.gallito.com.uy/casa-3-dormitorios-la-blanqueada-inmuebles-19332285,-34.88251,-56.15786
3 Dormitorios en Colon,U$S 290.000,400.0,https://www.gallito.com.uy/excelente-propiedad-a-la-venta-inmuebles-19641420,-34.80746,-56.2268
4 Dormitorios en La Blanqueada,U$S 290.000,167.0,https://www.gallito.com.uy/venta-casa-la-blanqueada-pu-4-dorm-fondo-cochera-inmuebles-18409070,-34.87991,-56.15446
4 Dormitorios en Reducto,U$S 290.000,216.0,https://www.gallito.com.uy/venta-casa-reducto-4-dormitorios-usd-290000-inmuebles-18687718,-34.87202,-56.17973
3 Dormitorios en Cordon,U$S 293.000,207.0,https://www.gallito.com.uy/tres-cruces-a-pasos-padron-unico-vivienda-o-construir-inmuebles-18079113,,
3 Dormitorios en Tres Cruces,U$S 293.000,207.0,https://www.gallito.com.uy/juan-paullier-y-victor-haedo-a-pasos-18-y-3-cruces-inmuebles-18311570,,
4 Dormitorios en Palermo,U$S 295.000,145.0,https://www.gallito.com.uy/linda-padron-unico-de-dos-plantas-con-patio-buen-punto-inmuebles-19288562,-34.91173,-56.18434
2 Dormitorios en Punta Carretas,U$S 295.000,80.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-19688326,-34.91589,-56.16387
2 Dormitorios en Parque Rodo,U$S 295.000,80.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-19688325,-34.91589,-56.16385
4 Dormitorios en Carrasco,U$S 295.000,180.0,https://www.gallito.com.uy/irazabal-propiedades-carrasco-norte-inmuebles-12080184,-34.87044,-56.0516
3 Dormitorios en Malvin,U$S 295.000,151.0,https://www.gallito.com.uy/excelente-comodidad-legrand-inmuebles-19344451,-34.88961,-56.10008
Más de 4 dormitorios en Parque Rodo,U$S 295.000,211.0,https://www.gallito.com.uy/apartamento-venta-parque-rodo-montevideo-imasuy-lc-inmuebles-19817319,-34.9128,-56.16515
Más de 4 dormitorios en Pocitos Nuevo,U$S 295.000,204.0,https://www.gallito.com.uy/casa-padron-unico-de-5-dorm-inmuebles-19512191,-34.90452,-56.14271
3 Dormitorios en Atahualpa,U$S 295.000,120.0,https://www.gallito.com.uy/florencio-escardo-y-cubo-del-norte-inmuebles-19492690,-34.86007,-56.19186
4 Dormitorios en La Blanqueada,U$S 295.000,190.0,https://www.gallito.com.uy/casa-central-venta-casa-4-dorms-la-blanqueada-carrasquito-inmuebles-16224050,,
Más de 4 dormitorios en Carrasco Norte,U$S 295.000,295.0,https://www.gallito.com.uy/casa-venta-carrasco-norte-inmuebles-18697953,-34.87143,-56.0691
2 Dormitorios en Punta Gorda,U$S 295.000,160.0,https://www.gallito.com.uy/preciosa-casa-en-venta-en-punta-gorda-inmuebles-13250575,-34.89797,-56.06764
2 Dormitorios en Pocitos Nuevo,U$S 295.000,48.0,https://www.gallito.com.uy/proximo-wtc-inmuebles-19869230,-34.89913,-56.13579
3 Dormitorios en Buceo,U$S 295.000,150.0,https://www.gallito.com.uy/en-estupenda-esquina-chalet-inmuebles-13197242,-34.89262,-56.13079
4 Dormitorios en Pocitos,U$S 295.000,,https://www.gallito.com.uy/excelente-ph-en-impecable-estado-planta-alta-uss-295mil-inmuebles-16314027,-34.91244,-56.16015
Más de 4 dormitorios en Jacinto Vera,U$S 295.000,135.0,https://www.gallito.com.uy/excelente-casa-pu-5-dorm-2-plantas-fondo-gge-uss-295000-inmuebles-12743818,-34.86415,-56.16922
3 Dormitorios en Pocitos Nuevo,U$S 295.000,127.0,https://www.gallito.com.uy/pocitos-nuevo-127m²-otro-tanto-de-fondo-gge-inmuebles-19514693,-34.90425,-56.15029
4 Dormitorios en Cno. Carrasco,U$S 295.000,560.0,https://www.gallito.com.uy/baldovino-cnocarrasco-y-juan-de-la-sagra-inmuebles-18791476,,
Más de 4 dormitorios en La Blanqueada,U$S 295.000,,https://www.gallito.com.uy/gran-casa-en-la-blanqueada-inmuebles-15587650,,
Más de 4 dormitorios en Otro,U$S 295.000,211.0,https://www.gallito.com.uy/apartamento-venta-montevideo-uruguay-imasuy-lc-inmuebles-19817349,-34.90111,-56.16453
Más de 4 dormitorios en Pocitos,U$S 295.000,211.0,https://www.gallito.com.uy/apartamento-venta-pocitos-montevideo-imasuy-lc-inmuebles-19817450,-34.90853,-56.15041
4 Dormitorios en Cordon,U$S 295.000,200.0,https://www.gallito.com.uy/casa-reciclada-ideal-empresa-ambientes-amplios-gge-inmuebles-12932136,,
Más de 4 dormitorios en Cordon,U$S 295.000,195.0,https://www.gallito.com.uy/casa-cordon-inmuebles-19862964,-34.9033,-56.18407
Más de 4 dormitorios en La Teja,U$S 295.000,189.0,https://www.gallito.com.uy/casa-en-venta-en-alquiler-actualment-con-una-muy-buena-renta-inmuebles-17991404,-34.90721,-56.19027
Más de 4 dormitorios en Parque Rodo,U$S 295.000,211.0,https://www.gallito.com.uy/apartamento-venta-cordon-sur-montevideo-imasuy-lc-inmuebles-19817348,-34.90414,-56.17841
3 Dormitorios en La Comercial,U$S 295.000,170.0,https://www.gallito.com.uy/casa-la-comercial-patio-azotea-exclusiva-reciclada-inmuebles-19259691,-34.89105,-56.17004
2 Dormitorios en Carrasco,U$S 295.000,70.0,https://www.gallito.com.uy/con-buen-jardin-privado-con-orientacion-norte-inmuebles-20033017,-34.87983,-56.04449
3 Dormitorios en Punta Gorda,U$S 295.000,122.0,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-3-dormitorios-estufa-a-inmuebles-17833028,-34.88198,-56.0854
3 Dormitorios en Malvin,U$S 295.000,151.0,https://www.gallito.com.uy/venta-de-casa-en-malvin-3-dormitorios-inmuebles-19174971,-34.89308,-56.09982
4 Dormitorios en Pocitos,U$S 295.000,144.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-pocitos-inmuebles-19108412,-34.912,-56.16016
4 Dormitorios en Tres Cruces,U$S 295.000,136.0,https://www.gallito.com.uy/casa-tres-cruces-venta-4-dormitorios-nicaragua-impecable-c-inmuebles-15835504,,
Más de 4 dormitorios en Pocitos,U$S 295.000,206.0,https://www.gallito.com.uy/casa-5-dormitorios-cgje-a-reciclar-en-pocitos-inmuebles-19475684,-34.90579,-56.14253
3 Dormitorios en Tres Cruces,U$S 295.000,180.0,https://www.gallito.com.uy/divina-toda-reciclada-inmuebles-15837121,,
3 Dormitorios en Punta Gorda,U$S 295.000,122.0,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-3-dormitorios-estufa-a-inmuebles-17833030,-34.88198,-56.0854
2 Dormitorios en Carrasco,U$S 295.000,75.0,https://www.gallito.com.uy/calidad-de-vida-inigualable-inmuebles-19380144,-34.88173,-56.04551
3 Dormitorios en Punta Gorda,U$S 295.000,122.0,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-3-dormitorios-estufa-a-inmuebles-17833029,-34.88198,-56.0854
4 Dormitorios en Carrasco Norte,U$S 295.000,240.0,https://www.gallito.com.uy/casa-de-4-dormitorios-en-carrasco-inmuebles-17715101,-34.87996,-56.08488
4 Dormitorios en Cordon,U$S 295.000,180.0,https://www.gallito.com.uy/interesante-amplia-muy-buen-punto-cservicios-inmuebles-19599847,-34.9045,-56.16568
Más de 4 dormitorios en Pocitos,U$S 295.000,204.0,https://www.gallito.com.uy/venta-casa-en-pocitos-a-reciclar-oportunidad-inmuebles-19156123,-34.90587,-56.14246
3 Dormitorios en Malvin,U$S 295.000,154.0,https://www.gallito.com.uy/casa-malvin-3-dormitorios-garaje-y-barbacoa-inmuebles-20040513,-34.88974,-56.0995
3 Dormitorios en Carrasco Norte,U$S 295.000,86.0,https://www.gallito.com.uy/venta-ph-3-dormitorios-3-baños-carrasco-norte-inmuebles-18750756,-34.87079,-56.06488
3 Dormitorios en Pocitos,U$S 295.000,97.0,https://www.gallito.com.uy/venta-de-precioso-apto-2-dorm-y-servicio-completo-inmuebles-19698006,-34.91799,-56.15689
3 Dormitorios en Cordon,U$S 295.000,198.0,https://www.gallito.com.uy/muy-linda-realmente-amplia-punto-cservicios-con-renta-inmuebles-19916430,-34.9029,-56.18475
2 Dormitorios en Punta Carretas,U$S 295.000,80.0,https://www.gallito.com.uy/en-excelente-ubicacion-prox-golf-y-shopping-inmuebles-18672413,-34.91857,-56.16362
3 Dormitorios en Punta Gorda,U$S 295.000,122.0,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-3-dormitorios-estufa-a-inmuebles-17833031,-34.88198,-56.0854
4 Dormitorios en Pocitos Nuevo,U$S 295.000,138.0,https://www.gallito.com.uy/casa-en-venta-4-dormitorios-garage-en-pocitos-inmuebles-19201449,,
3 Dormitorios en Nuevo Centro,U$S 295.000,190.0,https://www.gallito.com.uy/orden-de-vender-en-excelente-ubicacion-slavandeira-inmuebles-16290890,-34.8659,-56.17432
4 Dormitorios en Tres Cruces,U$S 297.000,,https://www.gallito.com.uy/casa-en-venta-4-dormitorios-3-baã±os-patio-con-parrillero-inmuebles-19202319,-34.90173,-56.1679
3 Dormitorios en Pocitos,U$S 297.000,169.0,https://www.gallito.com.uy/venta-casa-tres-dormitorios-pocitos-garage-inmuebles-17991339,,
4 Dormitorios en Pocitos,U$S 297.000,169.0,https://www.gallito.com.uy/venta-casa-cuatro-dormitorios-pocitos-garage-inmuebles-19567317,,
4 Dormitorios en Pocitos,U$S 298.000,126.0,https://www.gallito.com.uy/apartamento-duplex-tipo-casa-amplia-terraza-4-dormitorios-inmuebles-20108187,,
4 Dormitorios en Cordon,U$S 298.000,201.0,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-mas-garaje-en-cordon-inmuebles-19843932,-34.90595,-56.17548
3 Dormitorios en Carrasco,U$S 298.000,131.0,https://www.gallito.com.uy/bonita-casa-de-dos-dormitorios-en-carrasco-norte-inmuebles-15668208,-34.87505,-56.06752
3 Dormitorios en La Blanqueada,U$S 298.000,107.0,https://www.gallito.com.uy/excelente-casa-en-pu-para-entrar-totalmente-actualizada-inmuebles-19707025,,
2 Dormitorios en La Blanqueada,U$S 298.000,193.0,https://www.gallito.com.uy/sobre-herrera-excelente-casa-toda-en-una-planta-inmuebles-19149567,-34.87207,-56.16253
3 Dormitorios en La Blanqueada,U$S 298.000,150.0,https://www.gallito.com.uy/vendo-casa-de-3dormitorios-garage-en-la-blanqueada-inmuebles-19231627,,
4 Dormitorios en Carrasco,U$S 298.000,150.0,https://www.gallito.com.uy/venta-de-casas-en-carrasco-ideal-dos-familias-inmuebles-20067654,-34.8809,-56.06602
4 Dormitorios en Carrasco,U$S 298.000,167.0,https://www.gallito.com.uy/venta-casas-carrasco-inmuebles-18688705,-34.88044,-56.06829
4 Dormitorios en Bella Vista,U$S 298.000,349.0,https://www.gallito.com.uy/padron-unico-a-reciclar-inmuebles-18192942,,
2 Dormitorios en Pocitos,U$S 298.000,100.0,https://www.gallito.com.uy/venta-casa-pocitos-inmuebles-19697861,-34.90738,-56.1482
4 Dormitorios en Cordon,U$S 298.000,183.0,https://www.gallito.com.uy/casa-cordon-sur-padron-unico-con-garaje-zona-vis-inmuebles-19888444,-34.90721,-56.19027
3 Dormitorios en Malvin,U$S 298.000,121.0,https://www.gallito.com.uy/casa-en-malvin-inmuebles-18186193,,
4 Dormitorios en Cordon,U$S 298.000,183.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-cordon-inmuebles-15737686,-34.90677,-56.17408
4 Dormitorios en Cordon,U$S 298.000,183.0,https://www.gallito.com.uy/cordon-sur-casa-amplia-padron-unico-inmuebles-19898762,-34.90573,-56.17543
3 Dormitorios en Parque Batlle,U$S 299.000,162.0,https://www.gallito.com.uy/casa-de-3-dormitorios-proximo-hospital-britanico-inmuebles-19914789,-34.89544,-56.16226
2 Dormitorios en Pocitos Nuevo,U$S 299.000,151.0,https://www.gallito.com.uy/casa-de-2-dormitorios-3-baños-gge-y-fondo-inmuebles-18619313,-34.90095,-56.14014
3 Dormitorios en Malvin,U$S 299.000,150.0,https://www.gallito.com.uy/hermosa-casa-3dorm-malvin-casi-plaza-de-los-olimpicos-inmuebles-18443805,,
Más de 4 dormitorios en Cordon,U$S 299.000,398.0,https://www.gallito.com.uy/espectacular-casa-excelente-estado-inmuebles-16897016,,
3 Dormitorios en Buceo,U$S 299.000,116.0,https://www.gallito.com.uy/casa-en-buceo-inmuebles-18258296,,
2 Dormitorios en Carrasco Norte,U$S 299.500,84.0,https://www.gallito.com.uy/casa-dos-dormitorios-inmuebles-19997540,-34.8801,-56.08276
2 Dormitorios en Parque Rodo,U$S 299.997,95.0,https://www.gallito.com.uy/hermosa-casa-en-parque-rodo-posible-permuta-por-loft-inmuebles-19491890,-34.90787,-56.16591
1 Ambiente en Tres Cruces,U$S 300.000,191.0,https://www.gallito.com.uy/vendo-casa-de-3-dormitorios-en-tres-cruces-inmuebles-19743054,-34.90171,-56.16803
2 Dormitorios en Carrasco Norte,U$S 300.000,58.0,https://www.gallito.com.uy/casa-carrasco-norte-venta-2-dormitorios-siracusa-y-saldun-d-inmuebles-19826965,,
4 Dormitorios en Pocitos,U$S 300.000,121.0,https://www.gallito.com.uy/venta-de-casa-en-pocitos-ideal-empresa-una-joyita-inmuebles-19697802,-34.91685,-56.15341
4 Dormitorios en Prado,U$S 300.000,100.0,https://www.gallito.com.uy/venta-casa-en-barrio-privado-inmuebles-19998053,,
1 Dormitorio en Aguada,U$S 300.000,360.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-17052600,-34.89674,-56.19078
Más de 4 dormitorios en Centro,U$S 300.000,332.0,https://www.gallito.com.uy/venta-casa-8-dormitorios-centro-inmuebles-19103592,-34.90872,-56.19104
2 Dormitorios en Nuevo Centro,U$S 300.000,200.0,https://www.gallito.com.uy/venta-ph-independiente-2-dormitorios-estar-y-azotea-transit-inmuebles-19478856,,
4 Dormitorios en Malvin,U$S 300.000,200.0,https://www.gallito.com.uy/virriel-en-exclusividad-padron-unico-a-metros-del-mar-inmuebles-16732470,,
3 Dormitorios en Pocitos Nuevo,U$S 300.000,190.0,https://www.gallito.com.uy/pocitos-frente-al-shopping-inmuebles-16358872,-34.90195,-56.13645
3 Dormitorios en Prado,U$S 300.000,160.0,https://www.gallito.com.uy/venta-casas-prado-3-dormitorios-inmuebles-18481455,-34.86193,-56.19373
3 Dormitorios en Prado,U$S 300.000,106.0,https://www.gallito.com.uy/venta-casas-prado-sur-proyecto-a-construirse-inmuebles-17561746,,
3 Dormitorios en Carrasco,U$S 300.000,142.0,https://www.gallito.com.uy/venta-casa-carrasco-3-dorm-2-baños-garaje-patio-inmuebles-18838828,-34.89243,-56.06681
3 Dormitorios en Malvin,U$S 300.000,160.0,https://www.gallito.com.uy/lo-que-esta-buscandopu-con-todas-las-comodidades-inmuebles-15784210,,
Más de 4 dormitorios en Cordon,U$S 300.000,296.0,https://www.gallito.com.uy/casa-libre-apto-con-renta-y-local-con-renta-inmuebles-18374591,-34.90563,-56.17696
1 Ambiente en Tres Cruces,U$S 300.000,177.0,https://www.gallito.com.uy/excepcional-estado-ideal-empresa-o-hogar-de-estudiantes-inmuebles-13730936,-34.89566,-56.16989
4 Dormitorios en Barrio Sur,U$S 300.000,430.0,https://www.gallito.com.uy/casa-central-venta-casa-4-dormitorios-zona-centro-sur-inmuebles-13714673,,
3 Dormitorios en Pocitos,U$S 300.000,190.0,https://www.gallito.com.uy/casa-en-pocitos-amplia-con-3-dormitorios-y-escritorio-inmuebles-13224348,,
Más de 4 dormitorios en Tres Cruces,U$S 300.000,177.0,https://www.gallito.com.uy/excepcional-estado-ideal-empresa-o-hogar-de-estudiantes-inmuebles-15711106,-34.89566,-56.16989
4 Dormitorios en Cordon,U$S 300.000,240.0,https://www.gallito.com.uy/elegante-bastante-amplia-buen-punto-cservicios-inmuebles-19587714,-34.90373,-56.16838
2 Dormitorios en Carrasco,U$S 300.000,150.0,https://www.gallito.com.uy/no-disponible-comercio-o-vivienda-inmuebles-15106724,,
3 Dormitorios en Malvin,U$S 300.000,100.0,https://www.gallito.com.uy/impecable-casi-rambla-nueva-inmuebles-15548002,-34.89546,-56.09547
3 Dormitorios en Malvin,U$S 300.000,,https://www.gallito.com.uy/casa-de-3-dormitorios-en-malvã­n-inmuebles-19916119,-34.89404,-56.09431
4 Dormitorios en Ciudad Vieja,U$S 300.000,700.0,https://www.gallito.com.uy/casa-local-comercial-en-venta-ciudad-vieja-inmuebles-15870016,-34.90948,-56.20801
3 Dormitorios en Sayago,U$S 305.000,174.0,https://www.gallito.com.uy/3-dormitorios-coronel-raiz-y-millan-importante-padron-unico-inmuebles-18770096,,
4 Dormitorios en Prado,U$S 305.000,173.0,https://www.gallito.com.uy/ifer&olivera-caigua-y-millan-inmuebles-18030171,-34.86434,-56.19289
3 Dormitorios en Prado,U$S 305.000,174.0,https://www.gallito.com.uy/3-dormitorios-coronel-raiz-y-millan-importante-padron-inmuebles-18770177,,
4 Dormitorios en Pocitos,U$S 305.000,158.0,https://www.gallito.com.uy/venta-casa-padron-unico-4-dormitorios-2-baños-inmuebles-20086357,-34.90424,-56.15882
3 Dormitorios en Malvin,U$S 305.000,174.0,https://www.gallito.com.uy/casa-3-dormitorios-en-venta-en-agradable-entorno-en-malvin-inmuebles-19011005,,
3 Dormitorios en Sayago,U$S 305.000,174.0,https://www.gallito.com.uy/js-venta-casa-sayago-3-dormitorios-2-baños-garaje-fondo-inmuebles-18692406,-34.84482,-56.20299
3 Dormitorios en Sayago,U$S 305.000,170.0,https://www.gallito.com.uy/casa-3-dormitorios-inmuebles-16948550,-34.84473,-56.2034
3 Dormitorios en Sayago,U$S 305.000,174.0,https://www.gallito.com.uy/js-venta-casa-sayago-3-dormitorios-2-baños-garaje-fondo-inmuebles-18692505,-34.84482,-56.20299
3 Dormitorios en Parque Miramar,U$S 305.000,99.0,https://www.gallito.com.uy/ultimas-unidades-venta-casa-parque-miramar-3-dormitorios-inmuebles-19344206,-34.85935,-56.04499
3 Dormitorios en Prado,U$S 305.000,174.0,https://www.gallito.com.uy/js-venta-casa-prado-norte-3-dormitorios-2-baños-garaje-inmuebles-18692498,-34.84474,-56.20294
3 Dormitorios en Parque Batlle,U$S 305.000,200.0,https://www.gallito.com.uy/casa-en-venta-en-parque-batlle-inmuebles-18646337,,
4 Dormitorios en La Blanqueada,U$S 305.000,360.0,https://www.gallito.com.uy/casa-2-plantas-4-dormitorios-inmuebles-13550906,-34.87158,-56.16047
4 Dormitorios en Cordon,U$S 307.000,317.0,https://www.gallito.com.uy/casa-de-uso-multiples-con-azotea-transitable-inmuebles-19515075,-34.90698,-56.17951
3 Dormitorios en Carrasco,U$S 308.000,140.0,https://www.gallito.com.uy/casa-venta-carrasco-inmuebles-19900477,-34.89222,-56.07187
Más de 4 dormitorios en Parque Batlle,U$S 309.000,210.0,https://www.gallito.com.uy/venta-casa-de-5-dormitorios-en-parque-batlle-inmuebles-18782368,-34.8906,-56.13752
Más de 4 dormitorios en Buceo,U$S 309.000,211.0,https://www.gallito.com.uy/pad-ünico-super-impecable-en-2-plantas-jardin-hogar-gge-inmuebles-20060099,-34.89176,-56.13677
Más de 4 dormitorios en Buceo,U$S 309.000,210.0,https://www.gallito.com.uy/venta-casa-de-5-dormitorios-en-buceo-inmuebles-19184836,-34.8906,-56.13752
3 Dormitorios en Parque Batlle,U$S 309.000,210.0,https://www.gallito.com.uy/venta-casa-de-3-dormitorios-en-parque-batlle-inmuebles-18937477,-34.8906,-56.13752
3 Dormitorios en Buceo,U$S 309.000,210.0,https://www.gallito.com.uy/venta-casa-de-3-dormitorios-en-buceo-inmuebles-18937479,-34.8906,-56.13752
Más de 4 dormitorios en Prado,U$S 310.000,327.0,https://www.gallito.com.uy/en-precioso-entorno-y-barrio-casa-con-gran-potencial-inmuebles-19919429,-34.34145,-56.69794
3 Dormitorios en La Blanqueada,U$S 310.000,128.0,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-en-la-blanqueada-inmuebles-18924299,,
4 Dormitorios en Punta Carretas,U$S 310.000,160.0,https://www.gallito.com.uy/venta-casa-en-punta-carretas-proximo-a-21-y-ellauri-inmuebles-18487650,-34.91788,-56.15806
3 Dormitorios en B. De Carrasco,U$S 310.000,120.0,https://www.gallito.com.uy/barra-de-carrasco-inmuebles-17821687,,
3 Dormitorios en La Blanqueada,U$S 310.000,200.0,https://www.gallito.com.uy/hermosa-ubicacion-solida-610m2-12-fte-inmuebles-17023276,,
4 Dormitorios en Prado,U$S 310.000,164.0,https://www.gallito.com.uy/venta-casa-prado-inmuebles-19340296,-34.855,-56.21093
Más de 4 dormitorios en Malvin,U$S 310.000,200.0,https://www.gallito.com.uy/oportunidad-2-casas-buceo-padron-unico-garage-y-patio-inmuebles-19915565,-34.89433,-56.12046
3 Dormitorios en Punta Gorda,U$S 310.000,122.0,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-3-dormitorios-estufa-a-inmuebles-17833027,-34.88198,-56.0854
2 Dormitorios en Pocitos Nuevo,U$S 310.000,125.0,https://www.gallito.com.uy/venta-casa-padron-unico-2-dormitorios-fondo-inmuebles-12948890,-34.90394,-56.14401
4 Dormitorios en Prado,U$S 310.000,,https://www.gallito.com.uy/casa-en-venta-4-dormitorios-2-baã±os-cochera-fondo-con-ba-inmuebles-20087076,-34.86262,-56.20613
3 Dormitorios en Carrasco Norte,U$S 310.000,240.0,https://www.gallito.com.uy/venta-casa-carrasco-norte-3-dormitorios-inmuebles-19553245,,
Más de 4 dormitorios en Cordon,U$S 310.000,220.0,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-en-cordon-excelente-reciclaje-inmuebles-19915675,-34.9059,-56.17553
3 Dormitorios en La Blanqueada,U$S 310.000,200.0,https://www.gallito.com.uy/en-1-planta-pintoresco-gran-padron-610m2-luz-inmuebles-17023285,,
3 Dormitorios en Malvin,U$S 310.000,107.0,https://www.gallito.com.uy/venta-de-casa-en-malvin-3-dormitorios-inmuebles-19584787,-34.89413,-56.09628
4 Dormitorios en La Blanqueada,U$S 310.000,,https://www.gallito.com.uy/casa-en-la-blanqueada-4-dormitorios-2-baños-inmuebles-19686447,-34.8799,-56.16355
3 Dormitorios en Carrasco,U$S 310.000,150.0,https://www.gallito.com.uy/marcel-sapin-inmuebles-13888550,-34.89128,-56.06649
4 Dormitorios en Brazo Oriental,U$S 310.000,200.0,https://www.gallito.com.uy/casa-4-dorm-brazo-oriental-inmuebles-13722140,,
3 Dormitorios en Malvin,U$S 310.000,131.0,https://www.gallito.com.uy/casa-en-venta-malvin-3-dorms-escritorio-y-piscina-inmuebles-19487664,-34.89236,-56.114
3 Dormitorios en Parque Miramar,U$S 310.000,219.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-parque-miramar-inmuebles-18755770,-34.8695,-56.03624
3 Dormitorios en La Blanqueada,U$S 310.000,184.0,https://www.gallito.com.uy/vende-casa-3-dormitorios-escritorio-garaje-y-barbacoa-inmuebles-19115926,-34.88008,-56.15213
3 Dormitorios en Malvin,U$S 310.000,240.0,https://www.gallito.com.uy/a-pasos-del-mar-y-servivios-3-dormitorios-gge-x-2-inmuebles-15170338,,
3 Dormitorios en Carrasco,U$S 310.000,180.0,https://www.gallito.com.uy/casa-en-venta-en-carrasco-norte-irazabal-propiedades-inmuebles-18487435,-34.87144,-56.05549
3 Dormitorios en Prado,U$S 310.000,160.0,https://www.gallito.com.uy/venta-divina-casa-prado-3-dormitorio-patio-gge-napolel-inmuebles-19743224,-34.86393,-56.19662
Más de 4 dormitorios en Buceo,U$S 310.000,200.0,https://www.gallito.com.uy/oportunidad-2-casas-buceo-padron-unico-garage-y-patio-inmuebles-19915530,-34.89433,-56.12046
Más de 4 dormitorios en Prado,U$S 310.000,,https://www.gallito.com.uy/casa-en-venta-5-dormitorios-3-baã±os-cochera-luis-a-de-her-inmuebles-17891179,-34.8575,-56.19887
3 Dormitorios en Buceo,U$S 310.000,,https://www.gallito.com.uy/casa-venta-3-dormitorios-1-baão-clemente-estable-buceo-inmuebles-17873594,-34.8921,-56.13493
3 Dormitorios en Carrasco,U$S 310.000,165.0,https://www.gallito.com.uy/sucptagorda-venta-casa-carrasco-3-dorm-2-baños-y-gge-inmuebles-16527728,-34.89817,-56.06435
3 Dormitorios en Carrasco,U$S 310.000,140.0,https://www.gallito.com.uy/a-pasos-de-servicios-locomocion-3-dormitorios-2-baños-garage-inmuebles-19766055,,
3 Dormitorios en La Blanqueada,U$S 310.000,362.0,https://www.gallito.com.uy/casa-la-blanqueada-rejas-porche-para-2-autos-fondo-con-inmuebles-19259057,-34.88028,-56.16187
3 Dormitorios en Carrasco Norte,U$S 310.000,171.0,https://www.gallito.com.uy/casa-carrasco-norte-venta-3-dormitorios-capri-y-beranger-pr-inmuebles-12445890,,
3 Dormitorios en Punta Gorda,U$S 310.000,122.0,https://www.gallito.com.uy/vendo-casa-en-propiedad-horizontal-3-dormitorios-estufa-a-inmuebles-17833026,-34.88198,-56.0854
3 Dormitorios en Carrasco,U$S 310.000,180.0,https://www.gallito.com.uy/casa-en-venta-en-carrasco-norte-irazabal-propiedades-inmuebles-18487437,-34.87144,-56.05549
Más de 4 dormitorios en Parque Rodo,U$S 310.000,150.0,https://www.gallito.com.uy/casa-parque-rodo-inmuebles-19019069,-34.90701,-56.16834
3 Dormitorios en Malvin,U$S 310.000,107.0,https://www.gallito.com.uy/venta-de-casa-en-malvin-3-dormitorios-inmuebles-19584786,-34.89413,-56.09628
3 Dormitorios en Malvin,U$S 315.000,219.0,https://www.gallito.com.uy/casa-en-2-plantas-proxa-rambla-inmuebles-15917636,,
4 Dormitorios en Malvin,U$S 315.000,,https://www.gallito.com.uy/sobre-orinoco-excelente-casa-inmuebles-19967222,-34.896,-56.09791
