desc,valor,metraje,url,lat,lng,dormitorios,barrio,barrio_ine,cod_barrio_ine
3 Dormitorios en Pocitos,420000,262.0,https://www.gallito.com.uy/casa-de-3-dormitorios-y-local-comercial-en-venta-en-pocito-inmuebles-19965654,,,3 Dormitorios,Pocitos,Pocitos,8.0
3 Dormitorios en Prado,420000,100.0,https://www.gallito.com.uy/casa-prado-3-dorm-impecable-inmuebles-19979908,,,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0
4 Dormitorios en Parque Batlle,420000,228.0,https://www.gallito.com.uy/linda-casa-padron-unico-de-4-dormitorios-garaje-en-parque-inmuebles-20534001,,,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
4 Dormitorios en Parque Batlle,420000,230.0,https://www.gallito.com.uy/hermosa-casa-en-pbatlle-gran-jardin-y-fondo-ggex2-inmuebles-20261269,,,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
3 Dormitorios en Carrasco Norte,420000,198.0,https://www.gallito.com.uy/alquiler-casa-carrasco-3-dormitorios-inmuebles-20688279,,,3 Dormitorios,Carrasco Norte,Carrasco Norte,15.0
3 Dormitorios en Malvin,420000,233.0,https://www.gallito.com.uy/excelente-oportunidad-2-casas-con-gran-terreno-inmuebles-13991406,,,3 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Parque Batlle,420000,131.0,https://www.gallito.com.uy/imperdible-casa-de-buena-construccion-muy-bien-ubicada-inmuebles-15964500,,,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
3 Dormitorios en Carrasco,420000,150.0,https://www.gallito.com.uy/marcelsapin-rafael-barradas-y-biarritz-inmuebles-12759050,,,3 Dormitorios,Carrasco,Carrasco,14.0
3 Dormitorios en Carrasco,420000,200.0,https://www.gallito.com.uy/carrasco-clasico-casa-a-la-venta-padron-independiente-inmuebles-20285172,,,3 Dormitorios,Carrasco,Carrasco,14.0
4 Dormitorios en Carrasco,420000,217.0,https://www.gallito.com.uy/exclusiva-carrasco-sur-5-dormitorios-3-baños-oportunidad-inmuebles-19806358,,,4 Dormitorios,Carrasco,Carrasco,14.0
Más de 4 dormitorios en Parque Rodo,425000,292.0,https://www.gallito.com.uy/casona-reciclada-100-ideal-para-empresa-o-local-inmuebles-20731534,,,Más de 4 dormitorios,Parque Rodo,Parque Rodó,6.0
Más de 4 dormitorios en Belvedere,425000,285.0,https://www.gallito.com.uy/vendo-2-casas-y-4-apartamentos-en-un-padron-inmuebles-20379774,,,Más de 4 dormitorios,Belvedere,Belvedere,54.0
Más de 4 dormitorios en Paso Molino,425000,288.0,https://www.gallito.com.uy/venta-de-2-casas-y-4-apartamentos-paso-molino-inmuebles-21091914,,,Más de 4 dormitorios,Paso Molino,,
Más de 4 dormitorios en Pocitos,425000,220.0,https://www.gallito.com.uy/hermosa-casa-en-balneario-solis-frente-al-marfinanciacion-inmuebles-15417279,,,Más de 4 dormitorios,Pocitos,Pocitos,8.0
3 Dormitorios en Malvin,425000,140.0,https://www.gallito.com.uy/a-pasos-del-club-malvin-700m-de-terreno-piscina-y-barbacoa-inmuebles-16934904,,,3 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Malvin,425000,,https://www.gallito.com.uy/pu-casi-rambla-inmuebles-17841334,,,3 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Pocitos,425000,150.0,https://www.gallito.com.uy/casa-en-venta-pocitos-inmuebles-18938123,,,3 Dormitorios,Pocitos,Pocitos,8.0
Más de 4 dormitorios en Malvin,425000,240.0,https://www.gallito.com.uy/propiedad-de-categoria-y-de-revista-a-150m-del-mar-inmuebles-20681004,-34.90721,-56.19027,Más de 4 dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Malvin,425000,245.0,https://www.gallito.com.uy/excelente-casa-en-lo-mejor-de-malvin-prox-rambla-inmuebles-20974104,-34.89591,-56.11517,3 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Union,429000,240.0,https://www.gallito.com.uy/vendo-casa-de-3-dormitorios-union-inmuebles-20719923,,,3 Dormitorios,Union,Unión,23.0
Más de 4 dormitorios en Pocitos,429998,158.0,https://www.gallito.com.uy/excelente-oportunidad-2-casas-en-el-mismo-padron-con-en-inmuebles-20097910,-34.90867,-56.15794,Más de 4 dormitorios,Pocitos,Pocitos,8.0
3 Dormitorios en Pocitos,430000,222.0,https://www.gallito.com.uy/2-casas-en-un-padron-a-pasos-av-brasil-y-zubillaga-inmuebles-18811721,-34.90862,-56.15782,3 Dormitorios,Pocitos,Pocitos,8.0
Más de 4 dormitorios en Punta Gorda,430000,200.0,https://www.gallito.com.uy/1015-venta-casa-5-dorm-4baños-garaje-jardin-punta-gorda-inmuebles-21077595,-34.89285,-56.08299,Más de 4 dormitorios,Punta Gorda,Punta Gorda,13.0
4 Dormitorios en Parque Batlle,430000,,https://www.gallito.com.uy/corazon-pbatlle-4-dor-3-baños-gge-jardin-fondo-cbarbacoa-inmuebles-20549016,-34.90721,-56.19027,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
Más de 4 dormitorios en Malvin,430000,248.0,https://www.gallito.com.uy/excelente-propiedad-ideal-2-familias-o-para-profesionales-inmuebles-15968943,-34.8937,-56.10503,Más de 4 dormitorios,Malvin,Malvín,11.0
Más de 4 dormitorios en La Blanqueada,430000,416.0,https://www.gallito.com.uy/casa-ideal-residencial-clinica-empresa-inmuebles-14768987,-34.88297,-56.14886,Más de 4 dormitorios,La Blanqueada,La Blanqueada,47.0
4 Dormitorios en Carrasco,430000,,https://www.gallito.com.uy/imperdible-unica-con-piscina-inmuebles-13882247,-34.87652,-56.04817,4 Dormitorios,Carrasco,Carrasco,14.0
Más de 4 dormitorios en Pocitos,430000,158.0,https://www.gallito.com.uy/dos-casas-en-un-mismo-padron-con-entrada-independiente-inmuebles-15297571,-34.90858,-56.15814,Más de 4 dormitorios,Pocitos,Pocitos,8.0
1 Dormitorio en Cordon,430000,,https://www.gallito.com.uy/padron-excelente-oportunidad-para-inversores-en-muy-buen-p-inmuebles-20177300,-34.89973,-56.1749,1 Dormitorio,Cordon,Cordón,4.0
3 Dormitorios en Malvin,430000,180.0,https://www.gallito.com.uy/espectacular-excelente-estilo-gran-terreno-a-pasos-del-mar-inmuebles-19552860,,,3 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Punta Carretas,430000,186.0,https://www.gallito.com.uy/con-fondo-y-garage-inmuebles-20662633,-34.92002,-56.1588,3 Dormitorios,Punta Carretas,Punta Carretas,7.0
3 Dormitorios en Pocitos Nuevo,430000,215.0,https://www.gallito.com.uy/casa-en-venta-de-3-dorm-y-servicio-gge-2-autos-p-nuevo-inmuebles-14176463,-34.90306,-56.13154,3 Dormitorios,Pocitos Nuevo,Pocitos,8.0
Más de 4 dormitorios en Cordon,430000,410.0,https://www.gallito.com.uy/venta-zona-cordon-ideal-inversores-casa-mas-4-aptos-inmuebles-13909326,-34.89781,-56.17001,Más de 4 dormitorios,Cordon,Cordón,4.0
3 Dormitorios en Punta Gorda,430000,250.0,https://www.gallito.com.uy/venta-casa-punta-gorda-inmuebles-20192202,-34.89595,-56.06714,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
3 Dormitorios en Carrasco,430000,228.0,https://www.gallito.com.uy/exclusiva-padron-unico-al-sur-colonial-gran-fondo-inmuebles-20117948,,,3 Dormitorios,Carrasco,Carrasco,14.0
Más de 4 dormitorios en Malvin,430000,217.0,https://www.gallito.com.uy/5-dormitorios-italia-avda-al-3800-inmuebles-20930017,-34.88655,-56.13128,Más de 4 dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Carrasco,430000,190.0,https://www.gallito.com.uy/viñedos-de-carrasco-estrena-inmuebles-14640476,,,3 Dormitorios,Carrasco,Carrasco,14.0
4 Dormitorios en Malvin,430000,500.0,https://www.gallito.com.uy/casa-de-4-dormitorios-inmuebles-16236716,-34.88942,-56.11971,4 Dormitorios,Malvin,Malvín,11.0
4 Dormitorios en Jacinto Vera,430000,280.0,https://www.gallito.com.uy/venta-casas-jacinto-vera-4-dormitorios-jardin-barbacoa-inmuebles-18417839,-34.87147,-56.16777,4 Dormitorios,Jacinto Vera,Jacinto Vera,44.0
4 Dormitorios en Prado,430000,300.0,https://www.gallito.com.uy/casa-de-estilo-sobre-av-millan-4-dorm-inmuebles-20818274,,,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0
4 Dormitorios en Punta Carretas,430000,150.0,https://www.gallito.com.uy/hermosa-en-soho-punta-carretas-4-dorms-bbcoa-inmuebles-19582590,,,4 Dormitorios,Punta Carretas,Punta Carretas,7.0
3 Dormitorios en Punta Gorda,435000,212.0,https://www.gallito.com.uy/lucerna-y-san-nicolas-inmuebles-17106679,-34.8962,-56.06594,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
4 Dormitorios en Carrasco,435000,230.0,https://www.gallito.com.uy/casa-4-dormitorios-carrasco-sur-inmuebles-20859903,,,4 Dormitorios,Carrasco,Carrasco,14.0
2 Dormitorios en Carrasco,435000,160.0,https://www.gallito.com.uy/una-sola-planta-muy-buen-terreno-inmuebles-19422256,-34.88047,-56.06885,2 Dormitorios,Carrasco,Carrasco,14.0
3 Dormitorios en Carrasco,435000,260.0,https://www.gallito.com.uy/excelente-casa-san-nicolas-y-lucerna-excelente-estado-inmuebles-17310744,,,3 Dormitorios,Carrasco,Carrasco,14.0
4 Dormitorios en Carrasco,438000,200.0,https://www.gallito.com.uy/casa-en-colinas-de-carrasco-ref-8153-inmuebles-20969377,-34.78884,-56.01803,4 Dormitorios,Carrasco,Carrasco,14.0
Más de 4 dormitorios en Jacinto Vera,440000,390.0,https://www.gallito.com.uy/venta-casas-jacinto-vera-6-dormitorios-bulevar-artigas-inmuebles-18417909,-34.8712,-56.16729,Más de 4 dormitorios,Jacinto Vera,Jacinto Vera,44.0
3 Dormitorios en Malvin,440000,185.0,https://www.gallito.com.uy/proximo-al-club-malvin-y-colegio-garcia-lorca-inmuebles-20578890,-34.88928,-56.09984,3 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Malvin,440000,600.0,https://www.gallito.com.uy/padron-unico-a-metros-del-club-malvin-inmuebles-20646280,-34.88783,-56.09998,3 Dormitorios,Malvin,Malvín,11.0
4 Dormitorios en Prado,440000,181.0,https://www.gallito.com.uy/irigotia-y-berro-inmuebles-18775950,-34.86426,-56.20739,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Malvin,440000,185.0,https://www.gallito.com.uy/proximo-al-club-malvin-y-colegio-garcia-lorca-inmuebles-20574059,-34.88928,-56.09984,3 Dormitorios,Malvin,Malvín,11.0
4 Dormitorios en Carrasco,440000,287.0,https://www.gallito.com.uy/casa-venta-carrasco-237cs-inmuebles-15287573,-34.87574,-56.04496,4 Dormitorios,Carrasco,Carrasco,14.0
3 Dormitorios en Pocitos,440000,151.0,https://www.gallito.com.uy/casa-3-dorm-venta-pocitos-garage-y-patio-inmuebles-20651740,-34.91346,-56.15262,3 Dormitorios,Pocitos,Pocitos,8.0
4 Dormitorios en Pocitos,440000,151.0,https://www.gallito.com.uy/pocitos-casa-4-dormitorios-en-venta-en-excelente-ubicacion-inmuebles-20755417,-34.90985,-56.15741,4 Dormitorios,Pocitos,Pocitos,8.0
Más de 4 dormitorios en Reducto,440000,336.0,https://www.gallito.com.uy/casablanca-casa-de-estilo-totalmente-actualizada-inmuebles-17194236,-34.87878,-56.1953,Más de 4 dormitorios,Reducto,Reducto,42.0
4 Dormitorios en Carrasco,440000,287.0,https://www.gallito.com.uy/casa-carrasco-y-venta-4-dormitorios-avda-italia-y-lido-am-inmuebles-15211664,,,4 Dormitorios,Carrasco,Carrasco,14.0
3 Dormitorios en Pocitos,440000,170.0,https://www.gallito.com.uy/casa-para-empresa-o-vivienda-en-pocitos-a-pasos-de-wtc-inmuebles-20655702,-34.90369,-56.13753,3 Dormitorios,Pocitos,Pocitos,8.0
4 Dormitorios en Carrasco Norte,440000,287.0,https://www.gallito.com.uy/sobre-avenida-ideal-empresas-inmuebles-13913500,-34.87542,-56.04526,4 Dormitorios,Carrasco Norte,Carrasco Norte,15.0
Más de 4 dormitorios en Bella Vista,440000,335.0,https://www.gallito.com.uy/casablanca-excelente-punto-estilo-art-deco-inmuebles-16433355,-34.87877,-56.19555,Más de 4 dormitorios,Bella Vista,,
4 Dormitorios en Carrasco Norte,440000,287.0,https://www.gallito.com.uy/casa-venta-carrasco-norte-237-inmuebles-15287564,-34.87574,-56.04496,4 Dormitorios,Carrasco Norte,Carrasco Norte,15.0
Más de 4 dormitorios en Parque Rodo,445000,,https://www.gallito.com.uy/gran-casa-de-ã©poca-en-venta-9-ambientes-y-patio-interior-p-inmuebles-20427042,-34.955,-54.971,Más de 4 dormitorios,Parque Rodo,Parque Rodó,6.0
4 Dormitorios en Parque Batlle,448000,150.0,https://www.gallito.com.uy/parque-batlle-pocitos-4-dormitorios-jardin-barbacoa-garaje-inmuebles-19144125,-34.90376,-56.16143,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
3 Dormitorios en Malvin,448000,205.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-malvin-con-gran-fondo-inmuebles-20692759,-34.89282,-56.11239,3 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Pocitos,448000,170.0,https://www.gallito.com.uy/excelente-3-o-4-dormitorios-3-baños-fondo-piscina-garajes-inmuebles-19144117,-34.90436,-56.16154,3 Dormitorios,Pocitos,Pocitos,8.0
4 Dormitorios en Punta Gorda,448000,750.0,https://www.gallito.com.uy/belastiqui-1440-pu-a-reciclar-inmuebles-14281970,-34.89327,-56.07577,4 Dormitorios,Punta Gorda,Punta Gorda,13.0
3 Dormitorios en Punta Gorda,448000,273.0,https://www.gallito.com.uy/padron-unico-a-reciclar-escucha-propuesta-inmuebles-14029185,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
Más de 4 dormitorios en Punta Gorda,448000,273.0,https://www.gallito.com.uy/muy-linda-propiedad-a-pasos-de-la-rambla-necesita-reparacion-inmuebles-19050252,-34.89327,-56.07564,Más de 4 dormitorios,Punta Gorda,Punta Gorda,13.0
3 Dormitorios en Punta Gorda,449000,200.0,https://www.gallito.com.uy/venta-casa-punta-gorda-3-dorm-2-baños-piscina-barbacoa-inmuebles-20617032,-34.88964,-56.07877,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
4 Dormitorios en Union,449000,490.0,https://www.gallito.com.uy/casa-padron-unico-8-de-octubre-empresa-residencial-inmuebles-19933087,-34.87861,-56.14668,4 Dormitorios,Union,Unión,23.0
4 Dormitorios en Punta Gorda,450000,300.0,https://www.gallito.com.uy/venta-casa-punta-gorda-ph-bajos-con-gran-fondo-piscina-inmuebles-20475616,-34.89091,-56.08077,4 Dormitorios,Punta Gorda,Punta Gorda,13.0
3 Dormitorios en La Blanqueada,450000,220.0,https://www.gallito.com.uy/casa-en-venta-en-la-blanqueada-inmuebles-20177583,-34.88928,-56.16095,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
4 Dormitorios en Parque Batlle,450000,310.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-parque-batlle-hermosa-inmuebles-20507693,-34.89902,-56.1411,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
3 Dormitorios en Carrasco,450000,236.0,https://www.gallito.com.uy/vargas-guillemette-inmuebles-21002803,,,3 Dormitorios,Carrasco,Carrasco,14.0
4 Dormitorios en La Blanqueada,450000,,https://www.gallito.com.uy/casa-y-local-con-renta-inmuebles-20025665,-34.8869,-56.16353,4 Dormitorios,La Blanqueada,La Blanqueada,47.0
4 Dormitorios en Prado,450000,260.0,https://www.gallito.com.uy/carmelitas-hermosa-casa-de-estilo-para-enamorarse-inmuebles-16401872,-34.86278,-56.20237,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Punta Gorda,450000,170.0,https://www.gallito.com.uy/venta-casa-3-dorm-2-baños-punta-gorda-inmuebles-20888556,-34.88925,-56.07992,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
Más de 4 dormitorios en La Blanqueada,450000,177.0,https://www.gallito.com.uy/hermosa-casa-5-dormitorios-garage-y-parrillero-inmuebles-19515077,-34.88692,-56.14913,Más de 4 dormitorios,La Blanqueada,La Blanqueada,47.0
Más de 4 dormitorios en Carrasco Norte,450000,204.0,https://www.gallito.com.uy/casa-carrasco-norte-venta-5-dormitorios-piscina-barbacoa-inmuebles-20482439,-34.87835,-56.07314,Más de 4 dormitorios,Carrasco Norte,Carrasco Norte,15.0
3 Dormitorios en Ciudad Vieja,450000,322.0,https://www.gallito.com.uy/venta-casa-colonial-ciudad-vieja-inmuebles-20681019,-34.91062,-56.21095,3 Dormitorios,Ciudad Vieja,Ciudad Vieja,1.0
3 Dormitorios en La Blanqueada,450000,220.0,https://www.gallito.com.uy/casa-en-venta-en-la-blanqueada-inmuebles-20902014,-34.88928,-56.16095,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
4 Dormitorios en Colon,450000,350.0,https://www.gallito.com.uy/terreno-c-construcc-3-hectareas-en-zona-logistica-inmuebles-18611976,-34.80596,-56.20452,4 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0
2 Dormitorios en Centro,450000,577.0,https://www.gallito.com.uy/venta-padron-con-excelente-ubicacion-centro-inmuebles-21015372,-34.90324,-56.19393,2 Dormitorios,Centro,Centro,2.0
3 Dormitorios en Carrasco,450000,200.0,https://www.gallito.com.uy/solida-casa-en-carrasco-sur-inmuebles-13940941,-34.88656,-56.07037,3 Dormitorios,Carrasco,Carrasco,14.0
3 Dormitorios en Cordon,450000,370.0,https://www.gallito.com.uy/casa-hogar-estudiantil-en-el-mismo-padron-atencion-inve-inmuebles-20930013,-34.90612,-56.17495,3 Dormitorios,Cordon,Cordón,4.0
Más de 4 dormitorios en La Blanqueada,450000,177.0,https://www.gallito.com.uy/proximo-impasa-lindo-fondo-5-dormitorios-ideal-empresa-inmuebles-20930349,-34.88703,-56.14903,Más de 4 dormitorios,La Blanqueada,La Blanqueada,47.0
4 Dormitorios en Prado,450000,500.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-20006698,-34.8675,-56.19609,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0
4 Dormitorios en Puerto Buceo,450000,140.0,https://www.gallito.com.uy/casa-en-venta-puerto-buceo-espectacular-inmuebles-17643170,-34.90721,-56.19027,4 Dormitorios,Puerto Buceo,Buceo,9.0
3 Dormitorios en Punta Gorda,450000,200.0,https://www.gallito.com.uy/padron-unico-en-punta-gorda-fondo-con-piscina-y-gge-inmuebles-20178301,-34.88881,-56.07765,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
3 Dormitorios en Punta Gorda,450000,500.0,https://www.gallito.com.uy/muy-proximo-al-colegio-santa-rita-inmuebles-20393698,-34.89026,-56.07882,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
3 Dormitorios en Pocitos,450000,211.0,https://www.gallito.com.uy/muy-linda-casa-en-calle-tranquila-3-dormitorios-barbaco-inmuebles-20548965,-34.90903,-56.15144,3 Dormitorios,Pocitos,Pocitos,8.0
Más de 4 dormitorios en Centro,450000,399.0,https://www.gallito.com.uy/venta-casa-altos-18-de-julio-y-santiago-de-chile-inmuebles-20384868,,,Más de 4 dormitorios,Centro,Centro,2.0
Más de 4 dormitorios en Malvin,450000,206.0,https://www.gallito.com.uy/casas-venta-malvin-inmuebles-20651552,,,Más de 4 dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Punta Gorda,450000,200.0,https://www.gallito.com.uy/casa-en-venta-en-punta-gorda-inmuebles-20681787,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
4 Dormitorios en Villa Biarritz,450000,,https://www.gallito.com.uy/casa-en-venta-villa-biarritz-4-dormitorios-inmuebles-20746271,-34.91826,-56.15364,4 Dormitorios,Villa Biarritz,,
4 Dormitorios en Parque Batlle,450000,252.0,https://www.gallito.com.uy/venta-casa-parque-batlle-4-dormitorios-jardin-fondo-inmuebles-17022272,-34.89549,-56.16082,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
3 Dormitorios en Ciudad Vieja,450000,289.0,https://www.gallito.com.uy/venta-gran-padron-ciudad-vieja-oportunidad-inversion-inmuebles-20655560,-34.90509,-56.20046,3 Dormitorios,Ciudad Vieja,Ciudad Vieja,1.0
3 Dormitorios en Punta Gorda,450000,200.0,https://www.gallito.com.uy/hermosa-casa-de-2-plantas-en-punta-gorda-inmuebles-20252823,-34.8904,-56.0777,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
4 Dormitorios en Punta Gorda,450000,750.0,https://www.gallito.com.uy/reservada-inmuebles-15790651,,,4 Dormitorios,Punta Gorda,Punta Gorda,13.0
Más de 4 dormitorios en Cordon,450000,260.0,https://www.gallito.com.uy/encina-y-minas-a-400-mts-de-la-rambla-inmuebles-21127846,-34.90941,-56.17884,Más de 4 dormitorios,Cordon,Cordón,4.0
Más de 4 dormitorios en Pocitos,450000,224.0,https://www.gallito.com.uy/propiedad-ubicado-en-un-punto-estrategico-de-pocitos-inmuebles-12223450,-34.91403,-56.15234,Más de 4 dormitorios,Pocitos,Pocitos,8.0
3 Dormitorios en La Blanqueada,450000,209.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-parrillero-garaje-la-blanqueada-inmuebles-20579941,-34.88736,-56.16016,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
3 Dormitorios en Colon,450000,300.0,https://www.gallito.com.uy/casa-en-2-plantas-de-3-dorm-living-comedor-inmuebles-13445979,-34.80381,-56.22112,3 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0
3 Dormitorios en Punta Gorda,450000,170.0,https://www.gallito.com.uy/venta-de-casa-en-punta-gorda-3-dormitorios-inmuebles-20675692,-34.8884,-56.08015,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
3 Dormitorios en Punta Gorda,450000,170.0,https://www.gallito.com.uy/centrica-soleada-padron-unico-oportunidad-piscina-inmuebles-20170496,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
3 Dormitorios en La Comercial,450000,180.0,https://www.gallito.com.uy/210-casa-venta-la-comercial-3-dormitorios-piscina-inmuebles-17850942,-34.88933,-56.16173,3 Dormitorios,La Comercial,La Comercial,49.0
Más de 4 dormitorios en Colon,450000,350.0,https://www.gallito.com.uy/2-casas-con-renta-a-mts-de-av-garzon-inmuebles-17700177,-34.80432,-56.23339,Más de 4 dormitorios,Colon,"Colón Sureste, Abayubá",58.0
Más de 4 dormitorios en Parque Rodo,450000,260.0,https://www.gallito.com.uy/limite-a-parque-rodo-a-tan-solo-400-mts-de-la-ra-inmuebles-21127848,-34.90951,-56.17867,Más de 4 dormitorios,Parque Rodo,Parque Rodó,6.0
3 Dormitorios en Pocitos,450000,403.0,https://www.gallito.com.uy/casa-en-venta-pocitos-inmuebles-17666595,-34.91143,-56.1623,3 Dormitorios,Pocitos,Pocitos,8.0
1 Ambiente en Pocitos,450000,,https://www.gallito.com.uy/casa-pocitos-inmuebles-20441107,-34.90636,-56.15837,1 Ambiente,Pocitos,Pocitos,8.0
4 Dormitorios en Prado,450000,388.0,https://www.gallito.com.uy/estupenda-casa-en-la-mejor-zona-del-prado-inmuebles-19600918,,,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Punta Gorda,450000,200.0,https://www.gallito.com.uy/muy-proximo-a-colegio-santa-rita-inmuebles-20644913,-34.88942,-56.0774,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
3 Dormitorios en Punta Gorda,450000,200.0,https://www.gallito.com.uy/marcel-sapin-asociacion-cristina-de-jovenes-proximo-inmuebles-20910999,-34.88474,-56.08607,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
3 Dormitorios en Pocitos,450000,,https://www.gallito.com.uy/venta-de-espectacular-casa-en-pocitos-inmuebles-20693757,-34.9053,-56.15952,3 Dormitorios,Pocitos,Pocitos,8.0
Más de 4 dormitorios en Malvin,450000,250.0,https://www.gallito.com.uy/atencion-2-casas-en-1-padron-inmuebles-13811891,,,Más de 4 dormitorios,Malvin,Malvín,11.0
3 Dormitorios en La Comercial,450000,180.0,https://www.gallito.com.uy/casa-en-padron-unico-con-renta-3-dorm-barbacoa-piscina-inmuebles-19259607,-34.88739,-56.17093,3 Dormitorios,La Comercial,La Comercial,49.0
3 Dormitorios en Paso De La Arena,450000,2100.0,https://www.gallito.com.uy/chacra-3-has-con-permisos-de-depositos-y-para-estacionami-inmuebles-20539224,-34.83864,-56.2941,3 Dormitorios,Paso De La Arena,Paso de la Arena,57.0
4 Dormitorios en Punta Gorda,450000,,https://www.gallito.com.uy/venta-casa-punta-gorda-inmuebles-20693213,-34.89073,-56.07909,4 Dormitorios,Punta Gorda,Punta Gorda,13.0
Más de 4 dormitorios en Ciudad Vieja,450000,782.0,https://www.gallito.com.uy/venta-oficinas-y-local-doble-frente-ciudad-vieja-inmuebles-20813565,-34.90509,-56.20046,Más de 4 dormitorios,Ciudad Vieja,Ciudad Vieja,1.0
3 Dormitorios en Buceo,450000,163.0,https://www.gallito.com.uy/casa-en-venta-con-apartamento-3-dormitorios-garage-inmuebles-20101091,-34.89175,-56.1345,3 Dormitorios,Buceo,Buceo,9.0
Más de 4 dormitorios en Centro,450000,399.0,https://www.gallito.com.uy/venta-casa-centro-18-de-julio-frente-a-imm-inmuebles-18618915,-34.90575,-56.18618,Más de 4 dormitorios,Centro,Centro,2.0
4 Dormitorios en Carrasco,450000,650.0,https://www.gallito.com.uy/uss450000-cuotas-inmuebles-14595809,,,4 Dormitorios,Carrasco,Carrasco,14.0
3 Dormitorios en Punta Gorda,450000,240.0,https://www.gallito.com.uy/lebutt-excelente-estado-gran-entorno-inmuebles-12508415,,,3 Dormitorios,Punta Gorda,Punta Gorda,13.0
Más de 4 dormitorios en Prado,450000,260.0,https://www.gallito.com.uy/hnos-ruiz-y-av-lucas-obes-inmuebles-19845336,-34.86354,-56.20375,Más de 4 dormitorios,Prado,"Prado, Nueva Savona",39.0
4 Dormitorios en Parque Batlle,450000,247.0,https://www.gallito.com.uy/casa-en-venta-parque-batlle-lars-inmuebles-21036474,-34.89229,-56.14157,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
2 Dormitorios en Carrasco,450000,185.0,https://www.gallito.com.uy/chalet-1-planta-carrasco-sur-2-dormitorios-3-baños-fondo-inmuebles-20001308,,,2 Dormitorios,Carrasco,Carrasco,14.0
3 Dormitorios en Pocitos,450000,,https://www.gallito.com.uy/casa-venta-en-pocitos-inmuebles-20641266,-34.91133,-56.16175,3 Dormitorios,Pocitos,Pocitos,8.0
Más de 4 dormitorios en Buceo,450000,206.0,https://www.gallito.com.uy/casas-venta-buceo-inmuebles-20651551,,,Más de 4 dormitorios,Buceo,Buceo,9.0
3 Dormitorios en Ciudad Vieja,450000,289.0,https://www.gallito.com.uy/venta-gran-padron-ciudad-vieja-oportunidad-inversion-inmuebles-21042775,-34.90509,-56.20046,3 Dormitorios,Ciudad Vieja,Ciudad Vieja,1.0
3 Dormitorios en La Blanqueada,450000,220.0,https://www.gallito.com.uy/casa-en-venta-en-la-blanqueada-inmuebles-20177573,-34.88928,-56.16095,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
4 Dormitorios en Parque Batlle,450000,160.0,https://www.gallito.com.uy/cerca-de-colegio-ingles-inmuebles-15976837,-34.90032,-56.15321,4 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
