desc,valor,metraje,url,metraje_2,lat,lng
3 Dormitorios en Otro,195000,,https://www.gallito.com.uy/venta-casa-3-dormitorios-montevideo-imasuy-as-inmuebles-27509872,80.0,-34.88179,-56.13984
3 Dormitorios en Union,195000,174.0,https://www.gallito.com.uy/venta-casa-union-3dor-2bañ-barbacoa-piscina-inmuebles-27297088,174.0,-34.87759,-56.12609
4 Dormitorios en Brazo Oriental,195000,,https://www.gallito.com.uy/venta-casa-de-4-dormitorios-inmuebles-26040201,1.0,,
3 Dormitorios en Union,195000,112.0,https://www.gallito.com.uy/casa-en-venta-de-tres-dormitorios-con-patio-y-garage-pro-inmuebles-27312647,150.0,-34.88613,-56.13754
3 Dormitorios en Malvin Norte,195000,,https://www.gallito.com.uy/casa-en-venta-malvin-3-dorm-2-baã±os-y-cochera-inmuebles-24350716,94.0,-34.89089,-56.10881
Más de 4 dormitorios en La Comercial,195000,,https://www.gallito.com.uy/venta-casa-5-dormitorios-2-baã±os-garage-3-autos-inmuebles-27616022,1.0,,
3 Dormitorios en Buceo,195000,84.0,https://www.gallito.com.uy/buceo-3-dormitorios-atras-del-shopping-inmuebles-23078396,200.0,,
3 Dormitorios en La Blanqueada,195000,80.0,https://www.gallito.com.uy/venta-casa-la-blanqueada-montevideo-imasuy-as-inmuebles-27509870,80.0,-34.88179,-56.13984
3 Dormitorios en Parque Batlle,195000,112.0,https://www.gallito.com.uy/casa-venta-parque-batlle-3-dormitorios-azotea-parrillero-inmuebles-26262141,112.0,-34.88696,-56.15983
4 Dormitorios en Reducto,195000,107.0,https://www.gallito.com.uy/venta-casa-4-dorm-en-reducto-e-martinez-inmuebles-27490552,111.0,-34.87318,-56.19428
3 Dormitorios en La Blanqueada,195000,112.0,https://www.gallito.com.uy/casa-venta-la-blanqueada-3-dormitorios-azotea-parrillero-inmuebles-26262137,112.0,-34.88726,-56.15993
Más de 4 dormitorios en Prado,195000,200.0,https://www.gallito.com.uy/padron-con-2-unidades-en-venta-en-prado-inmuebles-27356185,500.0,-34.85649,-56.19913
3 Dormitorios en La Blanqueada,195000,105.0,https://www.gallito.com.uy/baldovino-la-blanq-urquiza-y-luis-aherrera-inmuebles-24772121,151.0,-34.8817,-56.15431
3 Dormitorios en Villa Biarritz,195000,516.0,https://www.gallito.com.uy/ruta-8-km-16-casa-y-local-ideal-renta-inmuebles-26682626,516.0,,
3 Dormitorios en Reducto,195000,174.0,https://www.gallito.com.uy/casa-venta-reducto-inmuebles-27479397,370.0,-34.87342,-56.18563
2 Dormitorios en Buceo,195000,,https://www.gallito.com.uy/susena-inversiones-vende-casa-para-reciclar-en-buceo-inmuebles-27539886,90.0,,
4 Dormitorios en Malvin,195000,130.0,https://www.gallito.com.uy/venta-casa-3-dorm-cochera-apto-2-dorm-en-malvin-inmuebles-27183431,200.0,-34.88696,-56.11832
Más de 4 dormitorios en Sayago,195000,182.0,https://www.gallito.com.uy/casa-en-venta-sayago-inmuebles-27196032,358.0,-34.83807,-56.20464
3 Dormitorios en Otro,195000,112.0,https://www.gallito.com.uy/casa-venta-montevideo-3-dormitorios-azotea-parrillero-as-inmuebles-26262144,112.0,-34.88704,-56.15973
3 Dormitorios en Union,195000,80.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-union-montevideo-imasuy-as-inmuebles-27509867,80.0,-34.88179,-56.13984
3 Dormitorios en Buceo,195000,112.0,https://www.gallito.com.uy/casa-en-venta-de-tres-dormitorios-con-patio-y-garage-pro-inmuebles-27312623,150.0,-34.88548,-56.13697
3 Dormitorios en Sayago,195000,159.0,https://www.gallito.com.uy/venta-casa-en-sayago-de-3-dormitorios-con-garaje-inmuebles-27331896,216.0,-34.8379,-56.2134
Más de 4 dormitorios en La Comercial,195000,,https://www.gallito.com.uy/venta-casa-padron-unico-cochera-3-autos-5-la-inmuebles-27616024,1.0,,
4 Dormitorios en Perez Castellanos,196000,,https://www.gallito.com.uy/venta-casa-en-pajas-blancas-inmuebles-23147764,1.0,-34.86836,-56.33348
3 Dormitorios en Carrasco Norte,196000,130.0,https://www.gallito.com.uy/chalet-de-tejas-en-una-planta-con-buen-fondo-y-garaje-inmuebles-21743070,502.0,,
2 Dormitorios en Malvin,197000,70.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-en-malvin-inmuebles-25852153,96.0,-34.89261,-56.10434
2 Dormitorios en Malvin,197000,63.0,https://www.gallito.com.uy/amplia-casa-ph-en-venta-malvin-sur-inmuebles-26082370,70.0,,
Más de 4 dormitorios en Prado,198000,,https://www.gallito.com.uy/casa-mas-apto-en-venta-6-dormitorios-6-baã±os-y-inmuebles-27406463,570.0,-34.84566,-56.20208
3 Dormitorios en La Blanqueada,198000,90.0,https://www.gallito.com.uy/venta-de-casa-con-3-dormitorios-en-la-blanqueada-inmuebles-27586723,120.0,,
3 Dormitorios en Sayago,198000,172.0,https://www.gallito.com.uy/oportunidad-exc-ubicacion-metraje-total-680mt2-099-240-647-inmuebles-13008345,680.0,,
2 Dormitorios en Manga,198000,,https://www.gallito.com.uy/casa-en-venta-de-2-dormitorios-c-cochera-en-inmuebles-27569823,1.0,-34.78739,-56.16806
3 Dormitorios en La Blanqueada,198000,149.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-2-baños-garaje-patio-con-parril-inmuebles-27251864,174.0,,
Más de 4 dormitorios en Colon,198000,200.0,https://www.gallito.com.uy/venta-de-3-casas-en-colon-con-renta-inmuebles-23442675,627.0,-34.80713,-56.21869
3 Dormitorios en Prado,198000,100.0,https://www.gallito.com.uy/2155p-venta-casa-local-3dorm-prado-norte-barbacoa-inmuebles-27603845,158.0,-34.84501,-56.21103
Más de 4 dormitorios en Cordon,198000,,https://www.gallito.com.uy/venta-casa-6-dormitorios-cordon-fernandez-crespo-inmuebles-27485459,178.0,-34.90334,-56.18274
3 Dormitorios en Malvin Norte,198000,197.0,https://www.gallito.com.uy/pasos-cno-carrasco-y-veracierto-exc-loc-y-serv-punico-inmuebles-26864218,350.0,-34.87159,-56.1183
3 Dormitorios en La Blanqueada,198000,149.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-2-baños-garaje-patio-con-parril-inmuebles-27224339,174.0,,
3 Dormitorios en Sayago,198000,100.0,https://www.gallito.com.uy/2155p1-venta-casa-local-3dorm-sayago-barbacoa-inmuebles-27603846,158.0,-34.84501,-56.21103
4 Dormitorios en Malvin Norte,198000,197.0,https://www.gallito.com.uy/pasos-cno-carrasco-y-veracierto-exc-loc-y-serv-punico-inmuebles-26864224,350.0,-34.87173,-56.11791
3 Dormitorios en Bella Vista,198000,176.0,https://www.gallito.com.uy/venta-propiedad-con-garaje-inmuebles-26488506,176.0,,
3 Dormitorios en Parque Batlle,198000,95.0,https://www.gallito.com.uy/1182p-venta-casa-3dorm-fondo-punico-parque-batlle-inmuebles-27003297,136.0,-34.89789,-56.14346
3 Dormitorios en Buceo,198000,75.0,https://www.gallito.com.uy/casa-buceo-3-dormitorios-y-cochera-inmuebles-26059248,110.0,-34.89431,-56.13353
3 Dormitorios en Cordon,198000,147.0,https://www.gallito.com.uy/casa-en-cordon-sobre-canelones-3-dormitorios-inmuebles-25975650,147.0,-34.90749,-56.17547
1 Dormitorio en Buceo,198000,40.0,https://www.gallito.com.uy/venta-casa-en-buceo-malvin-nuevo-1-dormitorio-padron-unico-inmuebles-27615887,227.0,,
3 Dormitorios en Parque Batlle,198000,95.0,https://www.gallito.com.uy/1182p-venta-casa-3dorm-fondo-punico-parque-batlle-inmuebles-27003296,136.0,-34.89789,-56.14346
3 Dormitorios en Parque Batlle,198000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-1-baã±o-y-pereira-de-inmuebles-24052922,136.0,,
3 Dormitorios en Buceo,198000,115.0,https://www.gallito.com.uy/venta-buceo-casa-ph-en-planta-baja-3-dormitorios-garaje-inmuebles-21945448,115.0,-34.89864,-56.1404
3 Dormitorios en Villa Dolores,198000,95.0,https://www.gallito.com.uy/1182p2-venta-casa-3dorm-fondo-punico-villa-dolores-inmuebles-27003298,136.0,-34.89831,-56.14369
2 Dormitorios en Pocitos,198000,,https://www.gallito.com.uy/casa-en-venta-2-dormitorios-1-baã±o-azotea-de-inmuebles-27581989,122.0,-34.90655,-56.14095
3 Dormitorios en Parque Batlle,198000,115.0,https://www.gallito.com.uy/venta-casa-parque-3-dormitorios-garaje-inmuebles-20173632,115.0,-34.89864,-56.1404
3 Dormitorios en Malvin Norte,198000,160.0,https://www.gallito.com.uy/padron-unico-1-planta-inmuebles-25362664,473.0,,
3 Dormitorios en La Blanqueada,199000,,https://www.gallito.com.uy/en-venta-casa-3-dormitorios-2-baã±os-parrillero-inmuebles-27402737,100.0,-34.91337,-54.94264
3 Dormitorios en Maroñas,199000,126.0,https://www.gallito.com.uy/hermosa-casa-reciclada-3-dorm-2-baños-parrillero-y-cocher-inmuebles-27401861,190.0,,
3 Dormitorios en La Blanqueada,199000,,https://www.gallito.com.uy/venta-casa-3-dormitorios-la-blanqueada-imasuy-lc-inmuebles-27363770,186.0,-34.88598,-56.15867
3 Dormitorios en La Blanqueada,199000,,https://www.gallito.com.uy/se-vende-casa-de-altos-3-dormitorios-2-baã±os-y-inmuebles-27411312,100.0,-34.88598,-56.15867
3 Dormitorios en Centro,199000,216.0,https://www.gallito.com.uy/venta-casa-centro-3-dormitorios-local-comercial-inmuebles-27415992,216.0,-34.89675,-56.18043
3 Dormitorios en La Blanqueada,199000,,https://www.gallito.com.uy/venta-casa-de-altos-3-dormitorios-2-baã±os-en-la-inmuebles-26422903,100.0,-34.88598,-56.15867
2 Dormitorios en Prado,199000,106.0,https://www.gallito.com.uy/se-vende-casa-2-dorm-en-zona-prado-calle-bernardo-susviela-inmuebles-27378259,330.0,,
3 Dormitorios en La Blanqueada,199000,100.0,https://www.gallito.com.uy/casa-en-planta-alta-con-patio-parrillero-y-azotea-inmuebles-27401433,100.0,,
3 Dormitorios en La Blanqueada,199000,93.0,https://www.gallito.com.uy/casa-en-la-blanqueada-propiedad-horizontal-a-pasos-de-ga-inmuebles-27378490,93.0,-34.88921,-56.16123
3 Dormitorios en Pajas Blancas,199000,,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-c-cochera-en-inmuebles-25917621,1.0,-34.86654,-56.33281
Más de 4 dormitorios en La Comercial,199000,198.0,https://www.gallito.com.uy/casa-6-dormitorios-inmuebles-27494752,230.0,-34.88933,-56.18051
3 Dormitorios en Palermo,199000,,https://www.gallito.com.uy/casa-venta-en-palermo-inmuebles-26709164,92.0,-34.91198,-56.17472
Más de 4 dormitorios en Manga,199000,200.0,https://www.gallito.com.uy/venta-manga-terreno-5-unidades-de-renta-10-inmuebles-26852261,230.0,-34.80255,-56.13378
3 Dormitorios en La Blanqueada,199000,,https://www.gallito.com.uy/se-vende-excelente-propiedad-de-tres-dormitorios-inmuebles-27402320,1.0,-34.89005,-56.15822
3 Dormitorios en La Blanqueada,199000,,https://www.gallito.com.uy/hermosa-casa-de-3-dorm-con-parrillero-y-patio-inmuebles-26417091,100.0,-34.91337,-54.94264
3 Dormitorios en La Blanqueada,199000,,https://www.gallito.com.uy/se-vende-casa-de-altos-3-dormitorios-2-baã±os-y-inmuebles-26411830,100.0,-34.88598,-56.15867
3 Dormitorios en Pajas Blancas,199000,,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-c-cochera-en-pajas-blancas-inmuebles-23151819,1.0,-34.86654,-56.33281
3 Dormitorios en Tres Cruces,199000,,https://www.gallito.com.uy/casa-en-venta-tres-dormitorios-parrillero-estufa-a-leña-inmuebles-27599120,1.0,-34.88921,-56.16123
4 Dormitorios en Aguada,199000,,https://www.gallito.com.uy/gran-casa-a-la-venta-en-aguada-inmuebles-25703627,174.0,,
2 Dormitorios en La Blanqueada,199000,85.0,https://www.gallito.com.uy/venta-casa-parque-batlle-2-dorm-2-baños-garage-inmuebles-27369161,95.0,-34.8941,-56.14447
3 Dormitorios en La Comercial,199000,66.0,https://www.gallito.com.uy/casa-en-la-comercial-inmuebles-23665363,74.0,-34.88819,-56.16894
2 Dormitorios en Otro,199500,,https://www.gallito.com.uy/venta-casa-2-dormitorios-2-cocheras-parrillero-de-inmuebles-27544954,330.0,-34.8502,-56.21128
2 Dormitorios en Otro,199500,,https://www.gallito.com.uy/venta-casa-en-paso-de-las-duranas-2-dormitorios-inmuebles-27545028,330.0,-34.91337,-54.94264
2 Dormitorios en Otro,199500,,https://www.gallito.com.uy/gran-casa-de-2-dorm-con-patio-inmuebles-27540700,330.0,-34.8502,-56.21128
2 Dormitorios en Buceo,199900,,https://www.gallito.com.uy/casa-venta-buceo-montevideo-imasuy-as-inmuebles-27535367,80.0,-34.89292,-56.12733
3 Dormitorios en La Blanqueada,199900,103.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-cochera-la-blanqueada-inmuebles-27277263,103.0,-34.88002,-56.16011
2 Dormitorios en Otro,199900,,https://www.gallito.com.uy/casa-venta-garaje-montevideo-imasuy-as-inmuebles-27535375,80.0,-34.89292,-56.12735
2 Dormitorios en Malvin,199900,,https://www.gallito.com.uy/casa-venta-malvin-montevideo-imasuy-as-inmuebles-27558172,80.0,-34.89297,-56.12733
4 Dormitorios en Prado,199990,114.0,https://www.gallito.com.uy/baldovino-venta-casa-4-dormitorios-en-prado-con-cochera-inmuebles-26004482,121.0,,
4 Dormitorios en Atahualpa,199990,114.0,https://www.gallito.com.uy/baldovino-venta-casa-4-dormitorios-en-atahualpa-con-cochera-inmuebles-26004479,121.0,,
3 Dormitorios en Cordon,200000,180.0,https://www.gallito.com.uy/excelente-oportunidad-casa-de-tres-dormitorios-mas-local-inmuebles-26121582,216.0,,
2 Dormitorios en La Blanqueada,200000,295.0,https://www.gallito.com.uy/se-venden-3-apartamentos-en-un-padron-la-blanqueada-inmuebles-27125963,295.0,-34.88225,-56.1618
2 Dormitorios en Buceo,200000,90.0,https://www.gallito.com.uy/susena-inversiones-vende-casa-a-reciclar-buceoreciclar-inmuebles-27522276,90.0,,
2 Dormitorios en Buceo,200000,,https://www.gallito.com.uy/casa-en-venta-2-dormitorios-1-baãâ±o-patio-y-cochera-pl-inmuebles-23337870,104.0,-34.89133,-56.12874
3 Dormitorios en Malvin,200000,220.0,https://www.gallito.com.uy/venta-crenta-casa-con-garaje-para-varios-autos-o-deposito-inmuebles-27596079,220.0,-34.88808,-56.12272
Más de 4 dormitorios en Aguada,200000,300.0,https://www.gallito.com.uy/casa-en-venta-de-10-dormitorios-c-cochera-en-aguada-inmuebles-22542537,579.0,-34.89692,-56.17323
4 Dormitorios en Malvin Norte,200000,140.0,https://www.gallito.com.uy/venta-casa-dos-dormitorios-mas-apto-malvin-norte-inmuebles-26346285,582.0,,
3 Dormitorios en Pocitos,200000,500.0,https://www.gallito.com.uy/susena-inversiones-compro-casa-deposito-inmuebles-26621901,300.0,,
2 Dormitorios en Reducto,200000,274.0,https://www.gallito.com.uy/baldovino-casa-y-local-vivienda-independiente-reducto-inmuebles-26059316,218.0,,
2 Dormitorios en Cordon,200000,,https://www.gallito.com.uy/apartamento-mãs-local-comercial-en-zona-inmuebles-23147797,1.0,-34.90414,-56.17841
Más de 4 dormitorios en Colon,200000,179.0,https://www.gallito.com.uy/dos-padrones-en-venta-sobre-calle-abrevadero-inmuebles-24402335,510.0,-34.7698,-56.22541
3 Dormitorios en Cordon,200000,184.0,https://www.gallito.com.uy/cordon-propiedad-unica-con-dos-unidades-con-renta-inmuebles-27581301,184.0,-34.90283,-56.17533
4 Dormitorios en Palermo,200000,140.0,https://www.gallito.com.uy/venta-casa-en-palermo-padron-unico-inmuebles-26347117,140.0,,
3 Dormitorios en La Figurita,200000,151.0,https://www.gallito.com.uy/casa-3-dormitorios-en-venta-en-la-figurita-garaje-inmuebles-27569288,167.0,-34.87338,-56.18048
4 Dormitorios en La Blanqueada,200000,122.0,https://www.gallito.com.uy/excelente-oportunidad-con-buenas-posibilidades-inmuebles-27042934,470.0,-34.86796,-56.16383
Más de 4 dormitorios en Reducto,200000,190.0,https://www.gallito.com.uy/venta-casa-de-altos-6-dormitorios-azotea-con-parrillero-inmuebles-27434410,200.0,-34.87959,-56.18618
3 Dormitorios en Brazo Oriental,200000,107.0,https://www.gallito.com.uy/venta-ph-de-altos-3-dormitorios-con-garaje-inmuebles-26916856,119.0,,
3 Dormitorios en Cordon,200000,144.0,https://www.gallito.com.uy/venta-de-casa-de-altos-en-cordon-inmuebles-25437712,144.0,-34.899,-56.17886
4 Dormitorios en Pocitos,200000,103.0,https://www.gallito.com.uy/4-dormitorios-casa-ph-pocitos-inmuebles-25759429,103.0,-34.90623,-56.15963
2 Dormitorios en Colon,202000,120.0,https://www.gallito.com.uy/venta-hermosa-casa-en-colon-2-dorm-taller-inmuebles-27576420,421.0,-34.81074,-56.2157
3 Dormitorios en Union,202000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-2-baã±os-vera-uniã³n-inmuebles-19065878,461.0,-34.86478,-56.1323
2 Dormitorios en Carrasco Norte,203000,5834.0,https://www.gallito.com.uy/casa-en-venta-carrasco-complejo-garden-town-inmuebles-22559984,1.0,,
2 Dormitorios en Carrasco Norte,203000,56.0,https://www.gallito.com.uy/casa-a-la-venta-carrasco-complejo-en-garden-town-inmuebles-24086710,1.0,,
2 Dormitorios en Carrasco Norte,203400,59.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-jardines-carrasco-garden-town-inmuebles-25749047,59.0,-34.8732,-56.05243
2 Dormitorios en Carrasco Norte,203400,56.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-27266742,68.0,-34.87264,-56.05277
3 Dormitorios en Prado,204900,269.0,https://www.gallito.com.uy/casa-en-venta-en-el-prado-inmuebles-26563096,162.0,-34.8642,-56.20941
3 Dormitorios en Aires Puros,205000,,https://www.gallito.com.uy/casa-en-venta-comercio-rentado-3-dormitorios-inmuebles-22264968,300.0,,
4 Dormitorios en Union,205000,,https://www.gallito.com.uy/casa-en-venta-de-4-dormitorios-y-1-apartamento-inmuebles-25033019,1.0,-34.87489,-56.14211
4 Dormitorios en La Blanqueada,205000,71.0,https://www.gallito.com.uy/venta-de-dos-propiedades-en-un-padron-casa-y-apartamento-en-inmuebles-27522497,151.0,,
3 Dormitorios en Pocitos,205000,80.0,https://www.gallito.com.uy/casa-de-tres-dormitorios-en-venta-en-pocitos-planta-baja-inmuebles-27383259,90.0,-34.90949,-56.15925
4 Dormitorios en Cordon,205000,132.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-cordon-sur-azotea-de-43m°-inmuebles-27469327,179.0,-34.90552,-56.18097
Más de 4 dormitorios en Union,206000,,https://www.gallito.com.uy/casa-en-venta-5-dormitorios-3-baã±os-fondo-y-cochera-lar-inmuebles-23166766,325.0,-34.87483,-56.13771
3 Dormitorios en La Comercial,207000,139.0,https://www.gallito.com.uy/casa-de-3-dormitorios-con-garaje-la-comercial-inmuebles-26096577,214.0,,
3 Dormitorios en Prado,207000,77.0,https://www.gallito.com.uy/casa-a-actualizar-3d-2b-cochera-frente-y-patio-inmuebles-26958870,206.0,-34.86723,-56.19978
2 Dormitorios en Carrasco Norte,209000,66.0,https://www.gallito.com.uy/casa-a-la-venta-carrasco-complejo-de-garden-town-inmuebles-22559990,1.0,,
4 Dormitorios en Union,209000,157.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-union-inmuebles-26004525,305.0,,
3 Dormitorios en Jacinto Vera,210000,97.0,https://www.gallito.com.uy/venta-casa-jacinto-vera-3-dormitorios-inmuebles-26934584,153.0,-34.87107,-56.1675
3 Dormitorios en Cordon,210000,86.0,https://www.gallito.com.uy/va1981-casa-altos-31-dorm-cordon-norte-inmuebles-26346292,89.0,-34.90123,-56.18603
3 Dormitorios en Parque Batlle,210000,,https://www.gallito.com.uy/espectacular-casa-3-dormitorios-padron-unico-parque-batlle-inmuebles-24052929,143.0,,
3 Dormitorios en Villa Dolores,210000,143.0,https://www.gallito.com.uy/excelente-venta-3-dorm-villa-dolores-inmuebles-24072968,143.0,,
Más de 4 dormitorios en Carrasco,210000,,https://www.gallito.com.uy/terreno-venta-carrasco-montevideo-imasuy-as-inmuebles-27140822,1035.0,-34.87736,-56.08441
4 Dormitorios en Tres Cruces,210000,157.0,https://www.gallito.com.uy/ideal-inversores-casa-con-renta-inmuebles-27603302,157.0,,
2 Dormitorios en Pocitos,210000,,https://www.gallito.com.uy/2-ambientes-ideal-parea-pequeña-empresa-inmuebles-23435201,80.0,,
Más de 4 dormitorios en Jacinto Vera,210000,207.0,https://www.gallito.com.uy/jvera-padron-unico-2-casas-indep-barbactza-227mts2-terreno-inmuebles-27607253,227.0,-34.87345,-56.17892
3 Dormitorios en Parque Batlle,210000,90.0,https://www.gallito.com.uy/impecable-casa-en-parque-battle-3-dorm-fondo-inmuebles-24049984,143.0,,
Más de 4 dormitorios en Carrasco,210000,450.0,https://www.gallito.com.uy/venta-casa-carrasco-inversores-inmuebles-27037735,1035.0,-34.87737,-56.0844
3 Dormitorios en Parque Batlle,210000,143.0,https://www.gallito.com.uy/preciosa-casa-de-3-dorm-parque-batlle-inmuebles-24044445,143.0,,
3 Dormitorios en Prado,210000,120.0,https://www.gallito.com.uy/casa-en-2-plantas-con-3-dormitorios-y-lugar-para-2-vehiculos-inmuebles-22253268,120.0,-34.85023,-56.2016
2 Dormitorios en La Blanqueada,210000,110.0,https://www.gallito.com.uy/g-r-g-propiedades-inmuebles-23639696,110.0,,
Más de 4 dormitorios en Centro,210000,519.0,https://www.gallito.com.uy/venta-casa-centro-ideal-para-constructora-inmuebles-26723808,785.0,-34.90226,-56.19601
Más de 4 dormitorios en Colon,210000,210.0,https://www.gallito.com.uy/2-casas-en-un-mismo-padron-inmuebles-25514183,598.0,-34.79987,-56.22069
3 Dormitorios en Sayago,210000,,https://www.gallito.com.uy/local-casa-y-2-aptos-a-terminar-inmuebles-20929753,300.0,,
2 Dormitorios en Buceo,210000,,https://www.gallito.com.uy/casa-ph-en-barrio-buceo-inmuebles-25138061,90.0,,
2 Dormitorios en Bolivar M. Modelo,210000,208.0,https://www.gallito.com.uy/casa-propios-prox-hospital-militar-inmuebles-21971461,208.0,-34.86988,-56.1598
Más de 4 dormitorios en Cordon,210000,,https://www.gallito.com.uy/casa-en-venta-5-dormitorios-2-baã±os-patio-y-azotea-aveni-inmuebles-23851101,136.0,-34.89922,-56.17701
Más de 4 dormitorios en Otro,210000,,https://www.gallito.com.uy/terreno-venta-1035-mts²-montevideo-imasuy-as-inmuebles-27140823,1035.0,-34.87736,-56.08441
3 Dormitorios en La Blanqueada,210000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-2-baã±os-azotea-la-blanquead-inmuebles-26633083,100.0,-34.88921,-56.16123
Más de 4 dormitorios en Aguada,212000,348.0,https://www.gallito.com.uy/ideal-inversion-2-plantas-12-dormitorios-aguada-inmuebles-21998226,348.0,-34.8959,-56.18633
Más de 4 dormitorios en Colon,214990,208.0,https://www.gallito.com.uy/ideal-inversion2-casas-en-pugarageestufa-a-leña598m2-inmuebles-26386617,598.0,-34.80109,-56.21947
3 Dormitorios en Villa Dolores,214999,101.0,https://www.gallito.com.uy/proxzoologco-villadolores3dorm2bañosbarbacoaazoteatra-inmuebles-27036540,101.0,-34.90186,-56.14757
Más de 4 dormitorios en Colon,215000,,https://www.gallito.com.uy/2-casas-en-venta-6-dormitorios-2-baã±os-inmuebles-26096641,598.0,-34.80069,-56.22097
2 Dormitorios en La Blanqueada,215000,145.0,https://www.gallito.com.uy/8-de-octubre-y-abreu-casa-de-altos-reciclada-145-m2-inmuebles-26136017,145.0,-34.88078,-56.15075
2 Dormitorios en La Teja,215000,90.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-barbacoa-piscina-la-teja-inmuebles-27387062,161.0,-34.86397,-56.23126
3 Dormitorios en Parque Batlle,215000,80.0,https://www.gallito.com.uy/exc-punto-soca-y-pouey-casa-2o3-dorm-2-b-jardin-patio-inmuebles-24398658,100.0,-34.90119,-56.15696
3 Dormitorios en Colon,215000,208.0,https://www.gallito.com.uy/al1836-venta-casa-3-dorm-colon-3-dorm-garaje-cochera-fondo-inmuebles-27266051,598.0,-34.80223,-56.21957
3 Dormitorios en Paso Molino,215000,300.0,https://www.gallito.com.uy/venta-casa-ph-tres-dormitorios-baño-completo-y-barbacoa-pas-inmuebles-25559694,260.0,-34.86033,-56.21772
4 Dormitorios en Prado Norte,215000,146.0,https://www.gallito.com.uy/venta-casa-y-apartamento-prado-norte-inmuebles-18692853,216.0,-34.84783,-56.20881
3 Dormitorios en La Comercial,215000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-2-baã±os-patio-y-la-inmuebles-24477189,200.0,-34.89141,-56.17431
3 Dormitorios en Nuevo Paris,215000,274.0,https://www.gallito.com.uy/venta-casa-y-local-nuevo-paris-inmuebles-27296989,274.0,-34.8398,-56.24676
2 Dormitorios en Malvin Norte,215000,221.0,https://www.gallito.com.uy/casa-en-una-planta-de-221-m2-en-padron-unico-de-900-m2-inmuebles-14106622,900.0,,
2 Dormitorios en Parque Batlle,215000,80.0,https://www.gallito.com.uy/exc-punto-soca-y-pouey-casa-2o3-dorm-2-b-jardin-patio-inmuebles-24384601,100.0,-34.90137,-56.15675
3 Dormitorios en Goes,216000,215.0,https://www.gallito.com.uy/venta-casa-goes-padron-unico-garaje-patio-3-dormitorios-3b-inmuebles-27522075,185.0,-34.87952,-56.18044
3 Dormitorios en La Blanqueada,218000,,https://www.gallito.com.uy/venta-casa-3-dormitorios-2-baãos-en-la-inmuebles-27503754,94.0,-34.87166,-56.16603
3 Dormitorios en Parque Batlle,218000,50.0,https://www.gallito.com.uy/casa-en-parque-batlle-proximo-a-hospital-britanico-inmuebles-26563055,105.0,-34.89486,-56.16132
3 Dormitorios en Larrañaga,218000,,https://www.gallito.com.uy/ph-3-dormitorios-inmuebles-27307126,121.0,-34.87823,-56.16132
2 Dormitorios en Carrasco Norte,218000,1.0,https://www.gallito.com.uy/lanzamiento-via-carrasco-inmuebles-27548395,1.0,,
3 Dormitorios en Prado,219000,94.0,https://www.gallito.com.uy/venta-casa-de-3-dormitorios-en-prado-inmuebles-25257159,119.0,-34.8576,-56.2129
3 Dormitorios en Prado,219000,121.0,https://www.gallito.com.uy/ifer&olivera-a-metros-de-castro-inmuebles-25253730,121.0,-34.85737,-56.21295
2 Dormitorios en Carrasco Norte,219500,70.0,https://www.gallito.com.uy/venta-casa-a-estrenar-inmuebles-27581583,87.0,-34.87008,-56.06674
2 Dormitorios en Carrasco,219500,70.0,https://www.gallito.com.uy/carrasco-2-dormitorios-y-costos-conexion-incluidos-inmuebles-27405954,87.0,-34.87206,-56.06649
2 Dormitorios en Malvin,220000,86.0,https://www.gallito.com.uy/casa-en-malvin-con-garage-acepta-bacno-inmuebles-26945519,86.0,-34.89111,-56.12663
3 Dormitorios en Buceo,220000,88.0,https://www.gallito.com.uy/unica-excelente-ubicacion-inmuebles-25934888,88.0,,
4 Dormitorios en Punta Gorda,220000,,https://www.gallito.com.uy/venta-casa-cuatro-dormitorios-dos-baã±os-en-inmuebles-25116832,80.0,-34.88142,-56.08916
1 Dormitorio en Buceo,220000,40.0,https://www.gallito.com.uy/venta-de-casa-padron-unico-en-buceo-prox-av-rivera-y-so-inmuebles-27007874,40.0,-34.89503,-56.12243
2 Dormitorios en Prado,220000,87.0,https://www.gallito.com.uy/padron-unico-en-una-planta-en-pleno-barrio-prado-inmuebles-25301415,1.0,,
3 Dormitorios en Parque Batlle,220000,81.0,https://www.gallito.com.uy/increible-vista-despejada-3-dormitorios-muy-seguro-inmuebles-26714934,81.0,-34.89661,-56.16502
