desc,valor,metraje,url,lat,lng,dormitorios,barrio,barrio_ine,cod_barrio_ine,valor_metro
1 Ambiente en Goes,180000,122.0,https://www.gallito.com.uy/excelente-oportuniodad-ideal-inversores-para-reciclar-inmuebles-22071902,-34.88889,-56.17467,1 Ambiente,Goes,,,1475.4098360655737
3 Dormitorios en Malvin Norte,180000,98.0,https://www.gallito.com.uy/venta-casa-malvin-norte-cno-camino-carrasco-ideal-proyecto-inmuebles-22191931,-34.87177,-56.11851,3 Dormitorios,Malvin Norte,Malvín Norte,12.0,1836.734693877551
3 Dormitorios en Prado Norte,180000,168.0,https://www.gallito.com.uy/si-vivir-en-prado-es-tu-sueñoesta-casa-es-para-ti-inmuebles-22067237,-34.84835,-56.21324,3 Dormitorios,Prado Norte,"Prado, Nueva Savona",39.0,1071.4285714285713
2 Dormitorios en Prado,180000,250.0,https://www.gallito.com.uy/venta-casa-planta-alta-prado-2-dormitorios-garaje-jardin-inmuebles-22242723,-34.8477,-56.21062,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0,720.0
2 Dormitorios en Carrasco Norte,180000,63.0,https://www.gallito.com.uy/venta-casa-carrasco-norte-2-dormitorios-complejo-segurida-inmuebles-19856752,-34.87387,-56.06681,2 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2857.1428571428573
3 Dormitorios en Prado,180000,162.0,https://www.gallito.com.uy/venta-casa-prado-norte-3-dormitorios-ref-rgo-629-inmuebles-22095060,-34.84967,-56.21378,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1111.111111111111
3 Dormitorios en Brazo Oriental,180000,88.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-en-brazo-oriental-inmuebles-22094736,-34.86337,-56.18259,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,2045.4545454545455
Más de 4 dormitorios en Cordon,180000,120.0,https://www.gallito.com.uy/amplia-casa-con-garage-terraza-parrillero-cordon-inmuebles-19259189,-34.89734,-56.17108,Más de 4 dormitorios,Cordon,Cordón,4.0,1500.0
4 Dormitorios en Ciudad Vieja,180000,220.0,https://www.gallito.com.uy/increible-oportunidad-en-ciudad-vieja-en-el-mejor-punto-tur-inmuebles-17763586,,,4 Dormitorios,Ciudad Vieja,Ciudad Vieja,1.0,818.1818181818181
3 Dormitorios en Malvin Norte,180000,140.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-malvin-norte-inmuebles-21438557,-34.8783,-56.12796,3 Dormitorios,Malvin Norte,Malvín Norte,12.0,1285.7142857142858
Más de 4 dormitorios en Centro,180000,330.0,https://www.gallito.com.uy/casas-de-alto-en-el-centro-inmuebles-21915250,-34.9047,-56.19962,Más de 4 dormitorios,Centro,Centro,2.0,545.4545454545455
3 Dormitorios en La Blanqueada,180000,70.0,https://www.gallito.com.uy/amplia-con-azotea-exclusiva-y-altillo-inmuebles-22115020,-34.88865,-56.15597,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,2571.4285714285716
4 Dormitorios en Peñarol,180000,200.0,https://www.gallito.com.uy/excelente-casa-sobre-avda-garzon-esta-alquilada-inmuebles-20466984,-34.82386,-56.21968,4 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,900.0
3 Dormitorios en Jacinto Vera,182000,180.0,https://www.gallito.com.uy/dos-casas-en-un-mismo-padron-muy-buena-oportunidad-inmuebles-19522599,-34.87427,-56.17443,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,1011.1111111111111
4 Dormitorios en Colon,182000,120.0,https://www.gallito.com.uy/vendo-2-lindas-casa-en-mismo-padron-colon-inmuebles-21356677,,,4 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,1516.6666666666667
1 Dormitorio en Brazo Oriental,182000,70.0,https://www.gallito.com.uy/venta-de-casa-1-dormitorio-brazo-oriental-inmuebles-20789448,,,1 Dormitorio,Brazo Oriental,Brazo Oriental,51.0,2600.0
2 Dormitorios en Punta Gorda,183000,72.0,https://www.gallito.com.uy/estrena-ya-2-dormitorios-con-cocina-definida-y-terraza-pro-inmuebles-22191441,-34.88206,-56.08937,2 Dormitorios,Punta Gorda,Punta Gorda,13.0,2541.6666666666665
3 Dormitorios en Jacinto Vera,184000,83.0,https://www.gallito.com.uy/casa-jacinto-vera-inmuebles-22053832,-34.87293,-56.17087,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,2216.867469879518
3 Dormitorios en Jacinto Vera,184000,130.0,https://www.gallito.com.uy/venta-casa-apartamento-independiente-jacinto-vera-inmuebles-22195996,-34.87335,-56.16881,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,1415.3846153846155
3 Dormitorios en Jacinto Vera,184000,130.0,https://www.gallito.com.uy/casa-en-jacinto-vera-a-3-cuadras-de-shopping-n-centro-inmuebles-22067143,,,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,1415.3846153846155
3 Dormitorios en Bella Vista,184000,103.0,https://www.gallito.com.uy/casa-en-2-plantas-con-garage-inmuebles-21962983,,,3 Dormitorios,Bella Vista,,,1786.4077669902913
2 Dormitorios en Parque Batlle,185000,80.0,https://www.gallito.com.uy/2-dormitoriosp-batlleph-altos-inmuebles-19239248,-34.89201,-56.14423,2 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2312.5
4 Dormitorios en Prado,185000,117.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-en-prado-2-cocheras-2-baños-inmuebles-22083199,,,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1581.1965811965813
Más de 4 dormitorios en Paso Molino,185000,68.0,https://www.gallito.com.uy/refor-vende-2-casas-excelente-oportunidad-inmuebles-21546444,-34.85942,-56.22021,Más de 4 dormitorios,Paso Molino,,,2720.5882352941176
4 Dormitorios en Prado,185000,177.0,https://www.gallito.com.uy/se-vende-casa-4-dormitorios-2-baños-2-cocheras-prado-inmuebles-22078581,,,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1045.1977401129943
3 Dormitorios en Jacinto Vera,185000,300.0,https://www.gallito.com.uy/venta-casa-reciclada-3-dormitorios-3-baños-cochera-2-aut-inmuebles-21827191,-34.87665,-56.17503,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,616.6666666666666
4 Dormitorios en Reducto,185000,203.0,https://www.gallito.com.uy/estupenda-casa-4-dorm-luminosa-familia-o-empresa-inmuebles-19661527,-34.87748,-56.1876,4 Dormitorios,Reducto,Reducto,42.0,911.3300492610838
2 Dormitorios en La Blanqueada,185000,76.0,https://www.gallito.com.uy/casa-la-blanqueada-inmuebles-20139904,-34.88974,-56.16403,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,2434.2105263157896
3 Dormitorios en Lezica,185000,110.0,https://www.gallito.com.uy/casa-en-venta-en-villa-colon-inmuebles-19385029,-34.80013,-56.2494,3 Dormitorios,Lezica,"Lezica, Melilla",60.0,1681.8181818181818
4 Dormitorios en Prado,185000,170.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-2-baños-fondo-prado-norte-inmuebles-21913330,-34.85326,-56.21439,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1088.235294117647
Más de 4 dormitorios en Aguada,185000,200.0,https://www.gallito.com.uy/padron-unico-reciclada-8-dorm-2-baños-a-mts-libertador-inmuebles-22288086,-34.89531,-56.18713,Más de 4 dormitorios,Aguada,Aguada,41.0,925.0
Más de 4 dormitorios en Goes,185000,150.0,https://www.gallito.com.uy/acepta-prestamo-2-casas-en-un-mismo-padron-inmuebles-18329443,,,Más de 4 dormitorios,Goes,,,1233.3333333333333
4 Dormitorios en Otro,185000,100.0,https://www.gallito.com.uy/8541-venta-casa-4-dorm-cochera-doble-fondo-barbacoa-prado-inmuebles-22081230,-34.85488,-56.21262,4 Dormitorios,Otro,,,1850.0
3 Dormitorios en Piedras Blancas,185000,120.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-en-piedras-blancas-monoa-inmuebles-22152686,-34.81255,-56.13652,3 Dormitorios,Piedras Blancas,Piedras Blancas,31.0,1541.6666666666667
Más de 4 dormitorios en Capurro,185000,149.0,https://www.gallito.com.uy/inversion-con-renta-s50000-mensual-capurro-3-unida-inmuebles-22095979,-34.87202,-56.2068,Más de 4 dormitorios,Capurro,"Capurro, Bella Vista",40.0,1241.6107382550335
4 Dormitorios en Brazo Oriental,185000,157.0,https://www.gallito.com.uy/ifer&olivera-carabela-esq-ehrlich-inmuebles-21743528,-34.86008,-56.17985,4 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,1178.343949044586
3 Dormitorios en Brazo Oriental,185000,155.0,https://www.gallito.com.uy/485-venta-casa-3-dorm-cochera-2-autos-parrillero-brazo-or-inmuebles-20997276,-34.86095,-56.16672,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,1193.5483870967741
4 Dormitorios en Prado,185000,120.0,https://www.gallito.com.uy/casablanca-ideal-arquitectos-para-edificar-inmuebles-15288965,,,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1541.6666666666667
2 Dormitorios en La Blanqueada,185000,107.0,https://www.gallito.com.uy/casa-en-phorizontal-en-1-planta-con-garage-y-2-patios-inmuebles-22275709,,,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,1728.9719626168223
2 Dormitorios en Malvin,185000,70.0,https://www.gallito.com.uy/con-cochera-en-impecable-estado-casa-de-dormitorios-inmuebles-21797662,-34.89412,-56.11894,2 Dormitorios,Malvin,Malvín,11.0,2642.8571428571427
3 Dormitorios en Buceo,185000,80.0,https://www.gallito.com.uy/exelente-duplex-inmuebles-21880514,-34.88915,-56.1313,3 Dormitorios,Buceo,Buceo,9.0,2312.5
3 Dormitorios en Piedras Blancas,185000,120.0,https://www.gallito.com.uy/se-vende-hermosa-casa-en-piedras-blancas-terreno-enorme-inmuebles-22110648,-34.82735,-56.13899,3 Dormitorios,Piedras Blancas,Piedras Blancas,31.0,1541.6666666666667
3 Dormitorios en Otro,185000,155.0,https://www.gallito.com.uy/4851-venta-casa-3-dorm-2-autos-parrillero-perez-castell-inmuebles-22196359,-34.86095,-56.16672,3 Dormitorios,Otro,,,1193.5483870967741
3 Dormitorios en Jacinto Vera,185000,98.0,https://www.gallito.com.uy/vendo-casa-3-dormitorios-jacinto-vera-inmuebles-21563033,,,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,1887.7551020408164
4 Dormitorios en Carrasco Norte,185000,98.0,https://www.gallito.com.uy/reservada-venta-casa-4-dorm-2-baños-carrasco-norte-inmuebles-21516897,-34.88074,-56.08506,4 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,1887.7551020408164
Más de 4 dormitorios en Reducto,185000,163.0,https://www.gallito.com.uy/aproveche-joya-del-pasado-inmuebles-13712271,-34.87085,-56.18229,Más de 4 dormitorios,Reducto,Reducto,42.0,1134.9693251533743
1 Dormitorio en Malvin,185000,60.0,https://www.gallito.com.uy/venta-casa-malvin-ph-una-planta-1-dormitorio-inmuebles-19635962,-34.89047,-56.11056,1 Dormitorio,Malvin,Malvín,11.0,3083.3333333333335
2 Dormitorios en Carrasco Norte,185000,77.0,https://www.gallito.com.uy/via-capri-casas-duplex-con-jardin-parrillero-y-doble-coche-inmuebles-21546596,-34.87857,-56.12892,2 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2402.5974025974024
Más de 4 dormitorios en Cordon,185000,85.0,https://www.gallito.com.uy/casa-2-terrazas-amplias-de-uso-exclusivo-sin-gastos-com-inmuebles-21933333,-34.89665,-56.18072,Más de 4 dormitorios,Cordon,Cordón,4.0,2176.470588235294
4 Dormitorios en Paso Molino,185000,175.0,https://www.gallito.com.uy/casa-padron-unico-4-dormitorios-con-garage-inmuebles-20773010,-34.86086,-56.2162,4 Dormitorios,Paso Molino,,,1057.142857142857
2 Dormitorios en Buceo,185000,90.0,https://www.gallito.com.uy/casa-dos-dormitorios-malvin-con-terreno-padron-unico-inmuebles-21944647,-34.89162,-56.12209,2 Dormitorios,Buceo,Buceo,9.0,2055.5555555555557
4 Dormitorios en Pajas Blancas,185000,200.0,https://www.gallito.com.uy/amplia-propiedad-con-gran-terreno-parque-inmuebles-21798413,-34.87015,-56.33181,4 Dormitorios,Pajas Blancas,Nuevo París,55.0,925.0
4 Dormitorios en La Blanqueada,185000,130.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-18627145,,,4 Dormitorios,La Blanqueada,La Blanqueada,47.0,1423.076923076923
Más de 4 dormitorios en Centro,185000,340.0,https://www.gallito.com.uy/oportunidad-casa-pension-en-venta-inmuebles-20656044,-34.89969,-56.18019,Más de 4 dormitorios,Centro,Centro,2.0,544.1176470588235
3 Dormitorios en Colon,185600,146.0,https://www.gallito.com.uy/venta-de-casa-en-colon-inmuebles-20307826,-34.79308,-56.22402,3 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,1271.2328767123288
2 Dormitorios en La Blanqueada,186000,110.0,https://www.gallito.com.uy/casa-en-la-blanqueada-planta-baja-con-garaje-inmuebles-22233314,,,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,1690.909090909091
3 Dormitorios en Jacinto Vera,187000,87.0,https://www.gallito.com.uy/casas-venta-jacinto-vera-inmuebles-22304653,-34.87552,-56.1736,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,2149.425287356322
1 Dormitorio en Prado,187000,112.0,https://www.gallito.com.uy/excelente-propiedad-mas-apartamento-en-padron-unico-inmuebles-22253302,-34.85701,-56.20645,1 Dormitorio,Prado,"Prado, Nueva Savona",39.0,1669.642857142857
2 Dormitorios en Carrasco Norte,188000,88.0,https://www.gallito.com.uy/con-renta-vende-uss188000-inmuebles-13881912,,,2 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2136.3636363636365
3 Dormitorios en Jacinto Vera,188000,190.0,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-jacinto-vera-inmuebles-21914376,-34.8697,-56.17533,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,989.4736842105264
3 Dormitorios en Prado,188000,110.0,https://www.gallito.com.uy/excelente-casa-tres-dormitorios-inmuebles-19476573,-34.86607,-56.20773,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1709.090909090909
2 Dormitorios en Malvin,188000,81.0,https://www.gallito.com.uy/venta-de-casa-de-2-dormitorios-en-malvin-inmuebles-21869870,-34.89,-56.11779,2 Dormitorios,Malvin,Malvín,11.0,2320.9876543209875
3 Dormitorios en Prado,189000,149.0,https://www.gallito.com.uy/padron-unico-en-prado-inmuebles-20388953,,,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1268.456375838926
3 Dormitorios en Buceo,189000,130.0,https://www.gallito.com.uy/venta-de-casa-en-buceo-de-3-dormitorios-gje-y-patio-inmuebles-22192722,-34.89128,-56.13679,3 Dormitorios,Buceo,Buceo,9.0,1453.8461538461538
3 Dormitorios en Palermo,189000,156.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-palermo-montevideo-inmuebles-21654616,-34.91105,-56.18367,3 Dormitorios,Palermo,Palermo,5.0,1211.5384615384614
3 Dormitorios en Parque Batlle,189000,87.0,https://www.gallito.com.uy/propiedad-horizontal-en-venta-parque-batlle-inmuebles-18579920,-34.90721,-56.19027,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,2172.4137931034484
2 Dormitorios en Malvin,189000,73.0,https://www.gallito.com.uy/padron-unico-a-2-del-mar-patio-parrillero-cochera-y-mas-inmuebles-20033631,,,2 Dormitorios,Malvin,Malvín,11.0,2589.041095890411
3 Dormitorios en Malvin,189000,73.0,https://www.gallito.com.uy/casa-2-dormitorios-rivera-al-sur-inmuebles-19833556,-34.89751,-56.12283,3 Dormitorios,Malvin,Malvín,11.0,2589.041095890411
2 Dormitorios en Buceo,189000,62.0,https://www.gallito.com.uy/hermosa-casa-en-buceo-2-dormitorios-excelente-zona-inmuebles-21922142,-34.90721,-56.19027,2 Dormitorios,Buceo,Buceo,9.0,3048.3870967741937
3 Dormitorios en Jacinto Vera,189000,70.0,https://www.gallito.com.uy/hermosa-casa-en-jacinto-vera-inmuebles-21461596,-34.87384,-56.17143,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,2700.0
3 Dormitorios en Buceo,189000,140.0,https://www.gallito.com.uy/permuta-venta-casa-3-dorm-fondo-garaje-prox-avenida-italia-inmuebles-20965679,-34.88535,-56.1313,3 Dormitorios,Buceo,Buceo,9.0,1350.0
3 Dormitorios en Union,189000,140.0,https://www.gallito.com.uy/venta-casa-union-3-dormitorios-2-baños-garaje-fondo-barbacoa-inmuebles-19315286,-34.88498,-56.1322,3 Dormitorios,Union,Unión,23.0,1350.0
4 Dormitorios en Cordon,189500,91.0,https://www.gallito.com.uy/casa-4-dormitorios-en-cordon-toda-reciclada-inmuebles-17862155,-34.89489,-56.17375,4 Dormitorios,Cordon,Cordón,4.0,2082.4175824175823
3 Dormitorios en Buceo,190000,110.0,https://www.gallito.com.uy/casa-en-venta-ideal-para-oficina-juan-jose-de-herrera-buceo-inmuebles-20835605,,,3 Dormitorios,Buceo,Buceo,9.0,1727.2727272727273
3 Dormitorios en Brazo Oriental,190000,100.0,https://www.gallito.com.uy/ifer&olivera-br-artigas-prox-san-martin-inmuebles-20598248,-34.87083,-56.18222,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,1900.0
4 Dormitorios en Malvin,190000,163.0,https://www.gallito.com.uy/venta-dos-casas-dos-dormitorios-y-un-monoambiente-malvin-pu-inmuebles-22053499,-34.88526,-56.11096,4 Dormitorios,Malvin,Malvín,11.0,1165.644171779141
4 Dormitorios en Belvedere,190000,190.0,https://www.gallito.com.uy/proximo-a-avenida-garzon-2-casas-en-padron-unico-inmuebles-22037843,,,4 Dormitorios,Belvedere,Belvedere,54.0,1000.0
3 Dormitorios en Capurro,190000,100.0,https://www.gallito.com.uy/amplia-casa-reciclada-inmuebles-22100951,-34.87268,-56.20669,3 Dormitorios,Capurro,"Capurro, Bella Vista",40.0,1900.0
3 Dormitorios en Buceo,190000,109.0,https://www.gallito.com.uy/casa-proximo-wtc-3-dormitorios-con-gge-inmuebles-21977943,-34.89889,-56.13542,3 Dormitorios,Buceo,Buceo,9.0,1743.119266055046
4 Dormitorios en Sayago,190000,140.0,https://www.gallito.com.uy/venta-de-casa-con-4-dormitorios-en-sayago-inmuebles-22225297,,,4 Dormitorios,Sayago,Sayago,52.0,1357.142857142857
3 Dormitorios en Pocitos,190000,120.0,https://www.gallito.com.uy/gran-oportunidad-casa-de-tres-dormitorios-con-renta-inmuebles-20324391,-34.90658,-56.14769,3 Dormitorios,Pocitos,Pocitos,8.0,1583.3333333333333
2 Dormitorios en Atahualpa,190000,114.0,https://www.gallito.com.uy/venta-de-casa-con-2-dormitorios-en-atahualpa-inmuebles-22184934,,,2 Dormitorios,Atahualpa,Atahualpa,43.0,1666.6666666666667
3 Dormitorios en Reducto,190000,130.0,https://www.gallito.com.uy/preciosa-casa-totalmente-reciclada-rodeada-de-servicios-y-b-inmuebles-22082635,-34.87262,-56.17978,3 Dormitorios,Reducto,Reducto,42.0,1461.5384615384614
3 Dormitorios en Manga,190000,141.0,https://www.gallito.com.uy/av-belloni-casi-boizo-lanza-inmuebles-14735888,-34.80893,-56.13714,3 Dormitorios,Manga,Manga,62.0,1347.5177304964539
3 Dormitorios en Pocitos Nuevo,190000,120.0,https://www.gallito.com.uy/gran-casa-oportunidad-tres-dormitorios-con-renta-inmuebles-20324516,-34.90693,-56.14735,3 Dormitorios,Pocitos Nuevo,Pocitos,8.0,1583.3333333333333
3 Dormitorios en Brazo Oriental,190000,213.0,https://www.gallito.com.uy/ifer&olivera-m-soler-prox-l-a-de-herrera-inmuebles-19393478,-34.86286,-56.18226,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,892.018779342723
3 Dormitorios en Sayago,190000,208.0,https://www.gallito.com.uy/venta-casa-3d-y-3b-sayago-inmuebles-21557415,-34.82437,-56.21756,3 Dormitorios,Sayago,Sayago,52.0,913.4615384615385
3 Dormitorios en Union,190000,55.0,https://www.gallito.com.uy/va1043-venta-casa-3-dorm-lugar-2-autos-union-inmuebles-21313407,-34.86847,-56.12977,3 Dormitorios,Union,Unión,23.0,3454.5454545454545
3 Dormitorios en Buceo,190000,110.0,https://www.gallito.com.uy/venta-buceo-3-dorm-ideal-para-oficina-garaje-buen-estado-inmuebles-20793434,,,3 Dormitorios,Buceo,Buceo,9.0,1727.2727272727273
2 Dormitorios en Prado,190000,70.0,https://www.gallito.com.uy/ifer&olivera-prox-av-j-suarez-esq-otorgues-inmuebles-21951317,-34.86881,-56.19656,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0,2714.285714285714
2 Dormitorios en Parque Batlle,190000,102.0,https://www.gallito.com.uy/casa-ph-de-altos-preciosa-sobre-avenida-inmuebles-20573741,-34.89637,-56.14495,2 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1862.7450980392157
3 Dormitorios en Cordon,190000,148.0,https://www.gallito.com.uy/terreno-esquina-enrique-rodo-y-minas-148m2-inmuebles-21779567,-34.90537,-56.1794,3 Dormitorios,Cordon,Cordón,4.0,1283.7837837837837
3 Dormitorios en Belvedere,190000,192.0,https://www.gallito.com.uy/casa-en-pena-prox-garzon-inmuebles-16826773,-34.84832,-56.2175,3 Dormitorios,Belvedere,Belvedere,54.0,989.5833333333334
3 Dormitorios en Buceo,190000,122.0,https://www.gallito.com.uy/oportunidad-a-pasos-de-mdeo-shopping-3-dormitorios-ga-inmuebles-22191967,-34.89933,-56.13907,3 Dormitorios,Buceo,Buceo,9.0,1557.377049180328
3 Dormitorios en La Comercial,190000,103.0,https://www.gallito.com.uy/casablanca-casa-esquina-interesante-propuesta-inmuebles-18649460,,,3 Dormitorios,La Comercial,La Comercial,49.0,1844.6601941747572
Más de 4 dormitorios en Villa Española,190000,450.0,https://www.gallito.com.uy/casa-en-venta-villa-española-inmuebles-21784821,,,Más de 4 dormitorios,Villa Española,Villa Española,24.0,422.22222222222223
3 Dormitorios en Pocitos Nuevo,190000,120.0,https://www.gallito.com.uy/urgencia-en-vender-se-escuchan-ofertas-con-renta-36000-inmuebles-20458965,-34.90665,-56.14692,3 Dormitorios,Pocitos Nuevo,Pocitos,8.0,1583.3333333333333
2 Dormitorios en Nuevo Paris,190000,170.0,https://www.gallito.com.uy/casa-y-deposito-alquilados-ideal-para-renta-inmuebles-14477033,-34.83759,-56.25147,2 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0,1117.6470588235295
4 Dormitorios en Cordon,190000,170.0,https://www.gallito.com.uy/casa-en-cordon-sur-4-dorm-con-mucho-potencial-inmuebles-17013803,-34.90941,-56.17606,4 Dormitorios,Cordon,Cordón,4.0,1117.6470588235295
Más de 4 dormitorios en Cordon,190000,220.0,https://www.gallito.com.uy/oportunidad-8-dormitorios-cordon-inmuebles-22196657,-34.89644,-56.1791,Más de 4 dormitorios,Cordon,Cordón,4.0,863.6363636363636
Más de 4 dormitorios en Union,190000,112.0,https://www.gallito.com.uy/ideal-inversor-apartamentos-para-renta-la-union-inmuebles-22292902,-34.87705,-56.14051,Más de 4 dormitorios,Union,Unión,23.0,1696.4285714285713
3 Dormitorios en La Blanqueada,190000,92.0,https://www.gallito.com.uy/casa-en-venta-la-blanqueada-inmuebles-17642476,-34.89183,-56.16224,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,2065.217391304348
2 Dormitorios en Punta Carretas,190000,100.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-en-punta-carretas-inmuebles-20220058,-34.91611,-56.1622,2 Dormitorios,Punta Carretas,Punta Carretas,7.0,1900.0
2 Dormitorios en Carrasco Norte,190000,67.0,https://www.gallito.com.uy/casa-en-venta-en-garden-town-ref-8403-inmuebles-22082471,-34.87387,-56.06681,2 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,2835.820895522388
3 Dormitorios en Cordon,190000,126.0,https://www.gallito.com.uy/casa-de-altos-a-la-venta-3-dormitorios-inmuebles-21520936,-34.85977,-56.18109,3 Dormitorios,Cordon,Cordón,4.0,1507.936507936508
3 Dormitorios en Manga,190000,376.0,https://www.gallito.com.uy/6-casas-cno-mendoza-esq-carlos-linneo-inmuebles-14735656,-34.78734,-56.16651,3 Dormitorios,Manga,Manga,62.0,505.3191489361702
3 Dormitorios en Cordon,190000,121.0,https://www.gallito.com.uy/oportunidad-2-propiedades-en-un-mismo-padron-sobre-frugoni-inmuebles-19512081,-34.90432,-56.17609,3 Dormitorios,Cordon,Cordón,4.0,1570.2479338842975
3 Dormitorios en Aires Puros,190000,103.0,https://www.gallito.com.uy/venta-casa-aires-puros-2dormitorios-garage-cochera-pisci-inmuebles-22094971,-34.855,-56.18846,3 Dormitorios,Aires Puros,Aires Puros,29.0,1844.6601941747572
3 Dormitorios en La Blanqueada,190000,129.0,https://www.gallito.com.uy/propios-buena-opcion-3-dormitorios-3-b-terraza-blanqueada-inmuebles-19777703,,,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,1472.8682170542636
3 Dormitorios en Atahualpa,190000,70.0,https://www.gallito.com.uy/ifer&olivera-comandiyu-esq-felipe-carape-inmuebles-20135704,-34.85481,-56.19301,3 Dormitorios,Atahualpa,Atahualpa,43.0,2714.285714285714
3 Dormitorios en Barrio Sur,190000,120.0,https://www.gallito.com.uy/casa-ph-de-3-dormitorios-con-parrillero-en-el-barrio-sur-inmuebles-20311792,,,3 Dormitorios,Barrio Sur,Barrio Sur,3.0,1583.3333333333333
3 Dormitorios en Palermo,190000,111.0,https://www.gallito.com.uy/venta-casa-palermo-3-dormitorios-inmuebles-22128440,-34.91226,-56.18254,3 Dormitorios,Palermo,Palermo,5.0,1711.7117117117118
3 Dormitorios en Cordon,190000,128.0,https://www.gallito.com.uy/va1160-venta-casa-de-altos-3dorm-parrillero-cordon-inmuebles-21944650,-34.89902,-56.17166,3 Dormitorios,Cordon,Cordón,4.0,1484.375
3 Dormitorios en La Blanqueada,190000,92.0,https://www.gallito.com.uy/casa-en-venta-la-blanqueada-inmuebles-21294345,-34.89138,-56.16324,3 Dormitorios,La Blanqueada,La Blanqueada,47.0,2065.217391304348
3 Dormitorios en Prado,190000,110.0,https://www.gallito.com.uy/venta-casa-prado-3-dorm-2-baños-cochera-inmuebles-21092046,-34.86451,-56.20874,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1727.2727272727273
3 Dormitorios en Carrasco Norte,190000,109.0,https://www.gallito.com.uy/estreno-5-casas-de-3-dormitorios-patio-parrillero-cochera-inmuebles-21002877,,,3 Dormitorios,Carrasco Norte,Carrasco Norte,15.0,1743.119266055046
4 Dormitorios en Cordon,190000,138.0,https://www.gallito.com.uy/venta-casa-con-4-dormitorios-y-garage-en-cordã³n-inmuebles-22258302,,,4 Dormitorios,Cordon,Cordón,4.0,1376.8115942028985
3 Dormitorios en Parque Batlle,190000,120.0,https://www.gallito.com.uy/venta-casa-3-plantas-con-sotano-garaje-parrillero-y-azoteap-inmuebles-21203048,,,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1583.3333333333333
Más de 4 dormitorios en Cordon,190000,340.0,https://www.gallito.com.uy/gran-oportunidad-casona-en-centro-inmuebles-19048570,,,Más de 4 dormitorios,Cordon,Cordón,4.0,558.8235294117648
3 Dormitorios en La Comercial,190000,200.0,https://www.gallito.com.uy/casa-padron-unico-con-fondo-verde-3-dormitorios-garage-inmuebles-20285912,,,3 Dormitorios,La Comercial,La Comercial,49.0,950.0
4 Dormitorios en Cordon,190000,170.0,https://www.gallito.com.uy/casa-en-cordon-sur-4-dorm-con-mucho-potencial-inmuebles-17013804,-34.90941,-56.17606,4 Dormitorios,Cordon,Cordón,4.0,1117.6470588235295
