desc,valor,metraje,url
2 Dormitorios en Buceo,130000,76.0,https://www.gallito.com.uy/a-estrenar-no-acepta-banco-excelente-precio-inmuebles-21155967
2 Dormitorios en Malvin Norte,130000,214.0,https://www.gallito.com.uy/casa-2-dorm-apartamento-garage-parrillero-venta-inmuebles-17885246
3 Dormitorios en Jacinto Vera,135000,129.0,https://www.gallito.com.uy/baldovino-jacinto-vera-pedernal-y-gralflores-inmuebles-22045254
2 Dormitorios en Union,135000,80.0,https://www.gallito.com.uy/barrio-union-centro-inmuebles-22243934
Más de 4 dormitorios en Bella Vista,135000,151.0,https://www.gallito.com.uy/casablanca-ph-de-altos-interesante-propuesta-inmuebles-19513938
4 Dormitorios en Nuevo Paris,135000,120.0,https://www.gallito.com.uy/casa-sobre-jose-llupes-esq-triunfo-inmuebles-17520673
Más de 4 dormitorios en Paso Molino,135000,250.0,https://www.gallito.com.uy/gran-oportunidad-casa-en-padron-unico-casi-agraciada-inmuebles-22141027
2 Dormitorios en Jacinto Vera,135000,73.0,https://www.gallito.com.uy/excelente-duplex-totalmente-reciclado-prox-br-y-gral-flores-inmuebles-21902484
Más de 4 dormitorios en Aguada,135000,147.0,https://www.gallito.com.uy/baldovino-aguada-marmaraja-y-enriqueta-compte-y-rique-inmuebles-21956815
4 Dormitorios en Goes,135000,175.0,https://www.gallito.com.uy/venta-de-casa-en-jose-l-terra-y-garibaldi-propiedad-horizo-inmuebles-21758225
2 Dormitorios en La Comercial,135000,96.0,https://www.gallito.com.uy/casa-en-alquiler-la-comercial-lars-inmuebles-21043146
Más de 4 dormitorios en Villa Española,135000,100.0,https://www.gallito.com.uy/muy-buen-padron-unico-proximo-a-centenario-inmuebles-21784767
3 Dormitorios en Jacinto Vera,136000,129.0,https://www.gallito.com.uy/venta-de-casa-en-jacinto-vera-inmuebles-21713549
4 Dormitorios en Reducto,139000,171.0,https://www.gallito.com.uy/oportunidad-todo-un-padron-ideal-varias-unidades-inmuebles-22110583
3 Dormitorios en Buceo,139000,93.0,https://www.gallito.com.uy/casa-amplia-gran-fondo-y-cochera-inmuebles-20296927
3 Dormitorios en Malvin,140000,120.0,https://www.gallito.com.uy/totalmente-a-nuevo-toda-1-planta-inmuebles-21964267
Más de 4 dormitorios en Cerro,140000,220.0,https://www.gallito.com.uy/casa-en-el-cerro-de-buenas-dimensiones-con-fondo-arbolado-inmuebles-22233141
3 Dormitorios en Malvin Norte,140000,101.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-malvin-norte-inmuebles-21922005
2 Dormitorios en Aguada,140000,78.0,https://www.gallito.com.uy/oportunidad-lima-y-minas-ph-independiente-con-cochera-inmuebles-21002692
3 Dormitorios en Union,140000,200.0,https://www.gallito.com.uy/vivienda-o-empresa-padron-unico-inmuebles-22127994
2 Dormitorios en La Blanqueada,140000,70.0,https://www.gallito.com.uy/vendo-casa-de-2-dormitorios-en-la-blanqueada-inmuebles-22065618
3 Dormitorios en Jacinto Vera,144000,95.0,https://www.gallito.com.uy/totalmente-reciclada-msosa-y-colorado-inmuebles-21491607
2 Dormitorios en Prado Norte,144000,63.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-fondo-verde-cochera-inmuebles-21988246
2 Dormitorios en Belvedere,144000,69.0,https://www.gallito.com.uy/dueño-vende-casa-en-excelente-estado-inmuebles-21684945
3 Dormitorios en Sayago,145000,160.0,https://www.gallito.com.uy/casa-con-fondo-amplio-y-apartamento-independiente-a-la-calle-inmuebles-21770975
2 Dormitorios en La Blanqueada,145000,75.0,https://www.gallito.com.uy/baldovino-blanqueada-monte-caseros-y-herrera-inmuebles-21927771
2 Dormitorios en Union,145000,125.0,https://www.gallito.com.uy/impecable-casa-2-dorms-patio-con-parrillero-gge-inmuebles-19768615
3 Dormitorios en Perez Castellanos,145000,110.0,https://www.gallito.com.uy/casa-tres-dormitorios-garage-patio-parrillero-inmuebles-21747440
3 Dormitorios en Palermo,145000,105.0,https://www.gallito.com.uy/ejido-ph-de-altos-inmuebles-22046495
2 Dormitorios en Cerro,145000,100.0,https://www.gallito.com.uy/2-casas-en-un-padron-y-terreno-inmuebles-17520829
2 Dormitorios en Buceo,146000,60.0,https://www.gallito.com.uy/casa-2-dormitorios-buceo-inmuebles-20930577
3 Dormitorios en Reducto,148000,140.0,https://www.gallito.com.uy/casablanca-excelente-construcccion-inmuebles-21832121
3 Dormitorios en Atahualpa,148000,102.0,https://www.gallito.com.uy/casa-3-dormitorios-2-baños-estacionamiento-azotea-inmuebles-22114979
3 Dormitorios en Pajas Blancas,148000,210.0,https://www.gallito.com.uy/casa-pajas-blancas-inmuebles-22145330
3 Dormitorios en Aguada,149000,101.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-en-propiedad-horizontal-aguada-mon-inmuebles-21537273
3 Dormitorios en Jacinto Vera,149000,100.0,https://www.gallito.com.uy/oficina-sosa-casa-buen-estado-amplia-proximo-a-bvar-y-gra-inmuebles-20942424
3 Dormitorios en Tres Cruces,149000,120.0,https://www.gallito.com.uy/casa-apartamento-con-renta-pleno-3-cruces-casa-u-oficina-inmuebles-21360598
3 Dormitorios en Tres Cruces,149000,86.0,https://www.gallito.com.uy/diri-la-paz-prox-a-3-cruces-ph-de-altos-3d-caz-cparril-inmuebles-17146314
2 Dormitorios en Jacinto Vera,149000,105.0,https://www.gallito.com.uy/casa-en-venta-jacinto-vera-lars-inmuebles-21015370
3 Dormitorios en Atahualpa,150000,64.0,https://www.gallito.com.uy/ph-al-fondo-3-dormitorios-y-patio-inmuebles-19071500
3 Dormitorios en Reducto,150000,84.0,https://www.gallito.com.uy/casablanca-ph-al-frente-super-luminosa-inmuebles-20651645
Más de 4 dormitorios en Cordon,150000,176.0,https://www.gallito.com.uy/amplia-casa-en-propiedad-horizontal-al-frente-sobre-rodo-inmuebles-21308785
Más de 4 dormitorios en Malvin Norte,150000,200.0,https://www.gallito.com.uy/inversores-3-unidades-inmuebles-21891140
1 Dormitorio en Puerto Buceo,150000,55.0,https://www.gallito.com.uy/venta-casa-de-altos-1-dormitorio-puerto-del-buceo-inmuebles-20324782
Más de 4 dormitorios en Centro,155000,221.0,https://www.gallito.com.uy/excepcional-casa-5-habitac-2-baños-barbacoa-y-parrillero-inmuebles-21827778
2 Dormitorios en Aires Puros,155000,70.0,https://www.gallito.com.uy/vendo-casa-de-2-dormitorios-en-aires-puros-inmuebles-22018664
3 Dormitorios en Buceo,155000,73.0,https://www.gallito.com.uy/ph-al-frente-jardin-cochera-parrillero-inmuebles-21684435
Más de 4 dormitorios en Aguada,155000,280.0,https://www.gallito.com.uy/oficina-sosa-gran-propiedad-10-dorm-en-aguada-de-lo-que-inmuebles-17520802
2 Dormitorios en Prado,155000,81.0,https://www.gallito.com.uy/oficina-sosa-casa-de-2-dormitorios-en-prado-inmuebles-18414537
2 Dormitorios en Atahualpa,155000,100.0,https://www.gallito.com.uy/acogedora-casa-con-lindo-jardin-inmuebles-22065606
Más de 4 dormitorios en Centro,155000,147.0,https://www.gallito.com.uy/venta-casa-de-altos-piso1-con-linda-barbacoa-en-el-centro-inmuebles-21601788
3 Dormitorios en Jacinto Vera,157000,76.0,https://www.gallito.com.uy/duplex-sobre-cufre-a-metros-de-br-artigas-inmuebles-20307901
2 Dormitorios en Prado,158000,100.0,https://www.gallito.com.uy/se-vende-casa-de-dos-plantas-en-el-prado-inmuebles-22139219
2 Dormitorios en Tres Cruces,158000,75.0,https://www.gallito.com.uy/bien-ubicada-a-2-de-bulevar-fondo-amplio-con-parrillero-inmuebles-22109063
2 Dormitorios en Aguada,159000,120.0,https://www.gallito.com.uy/casa-independiente-planta-baja-al-frente-sin-gc-con-gge-inmuebles-20593206
2 Dormitorios en La Comercial,159000,87.0,https://www.gallito.com.uy/venta-casa-dos-dorm-la-comercial-inmuebles-22216305
4 Dormitorios en Prado,160000,190.0,https://www.gallito.com.uy/oficina-sosa-casa-en-dos-plantas-sobre-av-millan-y-vila-inmuebles-17520666
3 Dormitorios en Nuevo Paris,160000,187.0,https://www.gallito.com.uy/venta-casa-nuevo-paris-3-dorm-2-baños-jardin-parri-inmuebles-21742628
2 Dormitorios en La Blanqueada,160000,90.0,https://www.gallito.com.uy/casa-ph-la-blanqueada-2-dormitorios-2-baños-inmuebles-21635192
3 Dormitorios en Malvin Norte,160000,160.0,https://www.gallito.com.uy/imperdible-a-mts-de-shopping-plaza-italia-inmuebles-20549342
2 Dormitorios en Pocitos,160000,87.0,https://www.gallito.com.uy/casa-2-dormitorios-patio-servicio-cochera-inmuebles-18692989
3 Dormitorios en Buceo,160000,118.0,https://www.gallito.com.uy/casa-con-potencial-padron-unico-inmuebles-21841713
3 Dormitorios en Brazo Oriental,160000,110.0,https://www.gallito.com.uy/casablanca-padron-unico-buena-construccion-inmuebles-21165335
2 Dormitorios en Buceo,162000,49.0,https://www.gallito.com.uy/vendo-casa-de-2-dormitorios-en-buceo-inmuebles-22018661
3 Dormitorios en Reducto,165000,155.0,https://www.gallito.com.uy/casablanca-excelente-construccion-super-luminosa-inmuebles-20594000
3 Dormitorios en Atahualpa,165000,134.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-y-parrillero-en-atahualpa-inmuebles-22178527
